(-3.6, 0.1, -1.7),0.3566807
(-3.8, 0.2, -2.8),0.2799599
(-3.8, 1.6, -4.9),0.1999035
(-3.8, 0.6, -4.4),0.2134063
(-3.8, 0.9, -2.9),0.2705497
(-2.5, 0.1, -5.2),0.2841437
(-3.7, 0.1, -2.8),0.2897952
(-3.8, 0.1, -4.5),0.2183703
(-3.3, 0.1, -5.1),0.2344647
(-3.8, 0.9, -2.1),0.3101484
(-3.8, 2.0, -4.3),0.2229535
(-3.5, 0.1, -2.8),0.30258
(-3.8, 0.9, -5.5),0.1865117
(-2.8, 0.1, -5.1),0.2695658
(-3.8, 1.3, -3.9),0.2290065
(-4.6, 0.1, -12.8),0.3968813
(-2.7, 0.1, -5.6),0.2655455
(-3.8, 1.8, -5.1),0.1994012
(-3.8, 1.8, -5.2),0.1979947
(-3.8, 1.7, -2.3),0.3029808
(-3.6, 0.1, -3.4),0.2673804
(-4.2, 0.1, -7.4),0.1788312
(-3.8, 1.6, -2.3),0.3054019
(-2.7, 0.1, -3.9),0.3105166
(-3.8, 0.2, -5.0),0.202262
(-3.4, 0.1, -4.1),0.2520618
(-2.6, 0.1, -4.3),0.3020252
(-3.8, 1.5, -2.6),0.2861368
(-3.8, 0.3, -2.6),0.2884197
(-3.8, 1.0, -2.8),0.2728097
(-5.0, 0.1, -9.9),0.2128361
(-2.9, 0.1, -4.5),0.2718052
(-3.8, 2.2, -2.9),0.2833209
(-3.8, 1.7, -4.0),0.2272764
(-2.6, 0.1, -6.5),0.2687162
(-3.8, 1.9, -3.3),0.2597185
(-2.5, 0.1, -6.7),0.276098
(-3.8, 1.1, -1.9),0.3213287
(-3.8, 0.5, -3.7),0.237076
(-3.8, 0.6, -4.0),0.2272105
(-4.0, 0.1, -7.9),0.1979243
(-3.8, 0.2, -2.5),0.2960972
(-3.8, 0.8, -3.3),0.2529839
(-3.8, 0.9, -2.3),0.3015822
(-3.1, 0.1, -4.6),0.2589292
(-3.8, 1.6, -2.4),0.3001928
(-3.8, 0.2, -2.8),0.281943
(-3.8, 0.5, -4.0),0.226493
(-3.8, 1.0, -2.6),0.2827497
(-3.8, 1.1, -1.9),0.3223198
(-3.8, 1.2, -2.7),0.2788908
(-3.8, 0.6, -3.5),0.2460133
(-3.3, 0.1, -4.0),0.2657236
(-3.8, 0.1, -4.2),0.2257377
(-3.8, 0.6, -3.0),0.2670298
(-2.4, 0.1, -5.0),0.299954
(-3.8, 0.7, -2.4),0.2975204
(-3.8, 1.6, -5.7),0.1859058
(-3.5, 0.1, -5.5),0.2188895
(-3.5, 0.1, -3.8),0.2612533
(-3.8, 0.1, -5.3),0.1985762
(-3.8, 0.1, -4.6),0.2143598
(-3.8, 1.0, -3.7),0.2371425
(-3.8, 1.9, -3.5),0.2505086
(-3.8, 1.2, -3.2),0.2544944
(-3.7, 0.1, -5.8),0.2027838
(-3.8, 1.4, -4.1),0.221359
(-3.1, 0.1, -3.7),0.2865111
(-2.5, 0.1, -6.4),0.2811102
(-3.8, 1.5, -1.9),0.3234245
(-3.8, 0.3, -3.8),0.2370169
(-3.8, 0.8, -3.2),0.2578861
(-3.8, 1.8, -4.1),0.227161
(-3.6, 0.1, -2.3),0.3222221
(-3.6, 0.1, -3.9),0.2530226
(-3.8, 0.7, -3.7),0.2378218
(-3.8, 1.8, -3.5),0.2501057
(-2.8, 0.1, -5.2),0.2637956
(-3.8, 1.6, -3.0),0.2687228
(-3.4, 0.1, -4.0),0.2570867
(-3.8, 0.6, -3.6),0.2416749
(-3.8, 0.8, -2.8),0.2747445
(-3.1, 0.1, -4.2),0.2708707
(-3.8, 1.8, -2.3),0.3037216
(-5.9, 0.1, -9.2),0.1472117
(-3.8, 0.5, -3.5),0.2457546
(-3.8, 0.1, -3.7),0.2433666
(-3.8, 0.8, -3.1),0.2592236
(-3.8, 0.3, -2.7),0.2844875
(-3.3, 0.1, -6.3),0.2237584
(-3.7, 0.1, -4.2),0.2325053
(-3.6, 0.1, -3.0),0.2891602
(-2.5, 0.1, -6.3),0.2810949
(-3.4, 0.1, -7.0),0.2180624
(-3.8, 0.9, -2.3),0.3030238
(-3.8, 0.1, -5.5),0.1965433
(-3.8, 0.6, -4.6),0.2062507
(-2.5, 0.1, -4.5),0.3057123
(-3.8, 1.6, -3.3),0.2556752
(-3.8, 0.5, -4.1),0.2242237
(-2.2, 0.1, -7.0),0.302151
(-3.2, 0.1, -6.8),0.2286554
(-3.8, 0.5, -2.8),0.2776612
(-1.6, 0.1, -5.6),0.3489961
(-2.9, 0.1, -3.8),0.3000297
(-3.8, 1.3, -3.0),0.2652771
(-3.8, 0.8, -4.5),0.2090215
(-3.8, 0.1, -5.1),0.2022681
(-3.8, 1.1, -3.2),0.2573105
(-3.1, 0.1, -5.5),0.2397644
(-3.8, 0.6, -4.3),0.2157748
(-3.8, 0.9, -3.2),0.2578645
(-3.8, 0.8, -5.5),0.1866704
(-3.3, 0.1, -4.8),0.2419977
(-2.8, 0.1, -6.4),0.2541271
(-3.8, 1.2, -2.3),0.3032115
(-1.9, 0.1, -5.4),0.3292831
(-3.8, 0.7, -3.2),0.2555962
(-3.1, 0.1, -3.9),0.2759842
(-3.8, 0.4, -4.3),0.2179838
(-3.1, 0.1, -3.5),0.2944358
(-3.8, 0.9, -3.5),0.2417948
(-3.8, 0.2, -4.8),0.2074613
(-3.8, 0.6, -3.5),0.2448339
(-2.7, 0.1, -6.7),0.2632124
(-3.8, 0.5, -3.4),0.2517613
(-3.8, 0.3, -2.6),0.2868475
(-3.8, 0.7, -3.1),0.2635186
(-5.1, 0.1, -8.2),0.1503991
(-2.7, 0.1, -4.5),0.2866445
(-3.7, 0.1, -4.3),0.2311686
(-3.4, 0.1, -5.8),0.2162202
(-3.8, 0.2, -2.2),0.3108667
(-3.8, 0.1, -1.8),0.3364147
(-3.8, 2.0, -2.7),0.2902617
(-2.9, 0.1, -5.9),0.2531826
(-3.8, 0.8, -2.7),0.2812766
(-3.0, 0.1, -5.7),0.2464564
(-3.8, 0.9, -3.5),0.2421502
(-3.8, 0.6, -3.2),0.2572531
(-3.8, 1.0, -5.1),0.192378
(-3.8, 1.6, -4.7),0.2068157
(-3.8, 0.5, -5.7),0.1873176
(-7.0, 0.3, -13.8),0.3867894
(-3.8, 0.7, -3.3),0.2531891
(-3.2, 0.1, -6.5),0.231431
(-3.8, 1.0, -2.4),0.2965945
(-3.8, 0.6, -4.9),0.1981895
(-3.8, 1.8, -2.8),0.2817079
(-2.9, 0.1, -3.6),0.3057815
(-2.8, 0.1, -3.7),0.3060113
(-3.8, 1.5, -2.9),0.2726763
(-3.8, 0.6, -4.9),0.2006578
(-3.6, 0.1, -2.1),0.3298738
(-1.5, 0.1, -4.4),0.3812862
(-2.5, 0.1, -6.3),0.2759345
(-1.7, 0.1, -5.7),0.3381646
(-3.8, 0.6, -4.7),0.2033925
(-3.4, 0.1, -3.5),0.2786461
(-4.3, 1.8, -13.8),0.4773545
(-3.8, 0.1, -4.7),0.2112924
(-1.5, 0.1, -4.8),0.3729508
(-3.8, 1.7, -2.6),0.2911033
(-3.8, 0.5, -5.6),0.1885699
(-5.3, 0.1, -8.8),0.1598744
(-3.8, 2.0, -4.4),0.2205496
(-3.8, 1.2, -2.4),0.2954933
(-3.8, 0.4, -4.4),0.2149881
(-3.8, 0.5, -3.7),0.2361554
(-7.9, 0.1, -11.6),0.2188759
(-2.6, 0.1, -4.0),0.3098838
(-3.5, 0.1, -3.4),0.2763505
(-3.8, 0.1, -2.2),0.3131962
(-2.6, 0.1, -5.1),0.2838919
(-3.2, 0.1, -3.4),0.2923349
(-3.8, 2.1, -2.9),0.2800122
(-3.8, 1.5, -4.2),0.2183032
(-3.8, 0.5, -4.3),0.217388
(-3.3, 0.1, -5.5),0.22901
(-3.8, 1.7, -6.0),0.1849202
(-6.6, 0.1, -12.2),0.2848603
(-4.4, 0.4, -13.8),0.4700805
(-2.2, 2.9, -13.8),0.6013157
(-5.7, 1.1, -13.8),0.4213258
(-12.0, 2.2, -13.8),0.3822386
(-5.7, 0.1, -8.4),0.1276582
(-0.5, 2.0, -13.8),0.6979089
(-7.3, 0.1, -13.8),0.3824041
(-0.8, 3.0, -13.8),0.6899617
(-3.0, 0.1, -10.7),0.3550285
(-5.8, 3.3, -13.8),0.4475926
(-4.6, 1.8, -13.8),0.4646436
(-3.5, 2.6, -13.8),0.5268167
(-3.8, 0.9, -5.8),0.1832968
(-4.6, 0.1, -7.6),0.1611883
(-5.2, 2.0, -13.8),0.4420656
(-4.5, 0.1, -10.0),0.2427214
(-8.1, 2.7, -13.8),0.3827441
(-0.2, 1.3, -13.8),0.7093816
(-2.9, 1.6, -13.8),0.546205
(-12.6, 0.1, -12.0),0.262747
(-4.9, 0.4, -13.8),0.4532015
(-6.9, 2.6, -7.5),0.08109274
(-0.1, 0.4, -13.8),0.718403
(-7.8, 0.1, -10.3),0.1428744
(-4.5, 0.2, -13.8),0.4682732
(-3.7, 0.1, -11.6),0.3671565
(-17.5, 1.5, -13.8),0.5955107
(0.0, 2.8, -12.5),0.6657277
(-4.7, 0.1, -8.8),0.182566
(-3.8, 2.0, -5.8),0.190285
(-4.4, 1.6, -13.8),0.4706785
(-1.5, 1.1, -13.8),0.6219587
(-5.4, 0.6, -13.8),0.4307203
(-6.2, 0.1, -8.4),0.1087608
(-7.1, 0.1, -10.7),0.1807809
(-3.9, 0.1, -8.9),0.2342677
(-7.3, 0.1, -12.7),0.3047516
(-6.0, 0.1, -9.4),0.1544722
(-3.0, 0.1, -10.3),0.3400085
(-6.6, 0.1, -10.9),0.2076683
(-2.3, 3.2, -13.8),0.6037812
(-10.7, 0.7, -13.8),0.3582749
(-4.3, 0.1, -11.0),0.301992
(-4.6, 0.1, -10.7),0.2729335
(-0.5, 0.8, -13.8),0.6891971
(-6.9, 0.6, -7.7),0.06215617
(-5.5, 1.7, -13.8),0.4296366
(-5.5, 0.1, -7.7),0.1212241
(-8.0, 1.9, -13.8),0.3716583
(-3.8, 2.1, -5.8),0.1924446
(-3.8, 0.1, -11.6),0.361454
(-5.3, 0.5, -13.8),0.4355666
(-6.8, 1.7, -13.8),0.3935246
(-4.7, 1.7, -13.8),0.4617936
(-7.0, 1.6, -13.8),0.38777
(-17.5, 2.3, -13.8),0.6017075
(-3.4, 0.1, -7.7),0.2268034
(-4.2, 0.1, -7.1),0.1752265
(-4.1, 0.1, -11.7),0.3495187
(-5.8, 0.2, -13.8),0.4226299
(-3.8, 2.0, -5.8),0.1906036
(-3.4, 0.1, -7.7),0.2280238
(-10.3, 2.6, -13.8),0.3700029
(-13.9, 1.4, -13.8),0.4265898
(-6.0, 0.5, -13.8),0.4106991
