(-0.5, 2.7, 0.0),0.7471601
(-0.6, 2.8, 0.0),0.7405446
(-2.3, 1.5, 0.0),0.5768157
(-0.4, 2.0, 0.0),0.744417
(-1.4, 1.7, 0.0),0.6513777
(-1.3, 2.3, 0.0),0.6650916
(-1.4, 1.6, 0.0),0.6497308
(-1.5, 1.9, 0.0),0.6470973
(-1.4, 2.7, 0.0),0.663739
(-0.8, 1.9, 0.0),0.7079987
(-0.9, 2.0, 0.0),0.6991045
(-1.0, 1.9, 0.0),0.6879919
(-1.6, 1.3, 0.0),0.6303102
(-1.0, 1.9, 0.0),0.6938273
(-0.2, 1.2, 0.0),0.7609292
(-0.1, 1.9, 0.0),0.7774342
(-0.7, 1.8, 0.0),0.7184601
(-0.2, 1.4, 0.0),0.7643523
(-1.7, 1.7, 0.0),0.6270192
(-1.9, 1.6, 0.0),0.6104019
(-1.1, 1.2, 0.0),0.6735551
(-1.5, 1.7, 0.0),0.64474
(-1.0, 2.6, 0.0),0.6977901
(-1.4, 1.8, 0.0),0.6493489
(-2.0, 2.5, 0.0),0.607469
(-1.7, 0.1, -0.1),0.6274258
(-1.2, 1.8, 0.0),0.6733872
(-0.8, 2.5, 0.0),0.7168193
(-0.9, 3.0, 0.0),0.7229521
(-1.1, 2.1, 0.0),0.6850284
(-1.4, 2.8, 0.0),0.6696675
(-0.7, 0.1, 0.0),0.724447
(0.0, 1.2, -0.1),0.7803986
(-1.2, 1.5, 0.0),0.6706154
(-0.7, 1.2, 0.0),0.7158638
(-1.6, 2.1, 0.0),0.6362429
(-1.9, 3.3, 0.0),0.6427249
(-0.8, 3.0, 0.0),0.7263415
(-0.7, 2.1, 0.0),0.7170576
(-1.7, 2.2, 0.0),0.6286705
(-0.9, 1.4, 0.0),0.69397
(-0.5, 2.3, 0.0),0.7459981
(-1.3, 2.6, 0.0),0.670596
(-1.2, 3.1, 0.0),0.6902946
(-1.0, 3.1, 0.0),0.7135102
(-0.4, 1.4, 0.0),0.7399297
(-1.2, 2.0, 0.0),0.6726429
(-2.3, 1.4, 0.0),0.5753115
(-1.0, 2.5, 0.0),0.6964308
(-1.6, 2.7, 0.0),0.6527103
(-1.9, 2.0, 0.0),0.6093378
(-1.2, 1.4, 0.0),0.666039
(-1.2, 2.4, 0.0),0.6786631
(-1.8, 1.0, 0.0),0.6198542
(-0.6, 0.5, 0.0),0.7339377
(-0.1, 1.6, 0.0),0.7708159
(-1.2, 1.8, 0.0),0.6744933
(-0.9, 1.3, 0.0),0.6920877
(-1.0, 1.7, 0.0),0.6885583
(-1.4, 2.5, 0.0),0.6623377
(-1.4, 1.4, 0.0),0.6487813
(-1.2, 2.6, 0.0),0.6850436
(-2.3, 2.7, 0.0),0.58832
(-1.5, 2.1, 0.0),0.6489695
(-1.4, 2.1, 0.0),0.6556091
(-1.6, 0.7, 0.0),0.6393791
(-0.3, 2.5, 0.0),0.7661331
(-1.4, 1.6, 0.0),0.6549413
(-1.4, 1.8, 0.0),0.6549984
(-1.0, 2.3, 0.0),0.6923572
(-1.0, 1.6, 0.0),0.6838898
(-1.4, 1.9, 0.0),0.6567674
(-1.6, 2.5, 0.0),0.6412158
(-1.3, 2.9, 0.0),0.683265
(-1.4, 0.7, 0.0),0.6554652
(-1.3, 1.7, 0.0),0.6579914
(-0.6, 2.1, 0.0),0.7337013
(-1.9, 3.2, 0.0),0.6417352
(-0.5, 2.6, 0.0),0.7513045
(-1.1, 2.2, 0.0),0.6816542
(-1.2, 2.3, 0.0),0.6753876
(-1.7, 1.4, 0.0),0.628779
(-0.7, 2.6, 0.0),0.7328256
(-2.4, 3.0, 0.0),0.5929134
