(-3.0, 1.8, -8.2),0.3880244
(-3.3, 1.0, -8.2),0.4506486
(-3.5, 1.6, -8.2),0.4006278
(-3.3, 1.7, -8.2),0.4099859
(-3.2, 1.3, -8.2),0.4880466
(-3.1, 1.6, -8.2),0.4541273
(-3.5, 1.0, -8.2),0.4342864
(-3.1, 1.3, -8.2),0.4910159
(-3.0, 1.3, -8.2),0.4864248
(-2.9, 1.3, -8.2),0.4734204
(-3.6, 1.3, -8.2),0.4392661
(-3.8, 1.3, -8.2),0.3937351
(-3.2, 1.5, -8.2),0.4693475
(-3.8, 1.5, -8.2),0.3745178
(-3.5, 1.5, -8.2),0.4222694
(-3.3, 1.2, -8.2),0.4810661
(-3.2, 1.2, -8.2),0.4862119
(-3.1, 1.1, -8.2),0.4828944
(-3.3, 1.6, -8.2),0.4454348
(-3.8, 1.2, -8.2),0.3947435
(-3.3, 1.5, -8.2),0.4517761
(-3.5, 1.4, -8.2),0.4441716
(-3.3, 1.4, -8.2),0.4752609
(-3.2, 1.6, -8.2),0.4469405
(-3.3, 1.3, -8.2),0.4845792
(-3.3, 1.3, -8.2),0.4795805
(-3.9, 1.3, -8.2),0.376781
(-3.0, 1.1, -8.2),0.4769954
(-3.7, 1.5, -8.2),0.3907973
(-3.5, 1.3, -8.2),0.4480287
(-3.2, 1.3, -8.2),0.4877128
(-3.2, 1.4, -8.2),0.4808193
(-3.1, 1.5, -8.2),0.4692308
(-2.9, 1.4, -8.2),0.4667323
(-3.1, 1.3, -8.2),0.490694
(-1.5, 2.7, -6.1),0.03988678
(-3.2, 1.3, -8.2),0.4883603
(-3.0, 1.1, -8.2),0.4733557
(-3.1, 1.4, -8.2),0.4785691
(-2.9, 0.9, -8.2),0.4276995
(-3.4, 1.0, -8.2),0.4419761
(-3.2, 1.7, -8.2),0.4282748
(-2.9, 1.1, -8.2),0.4721043
(-3.3, 1.1, -8.2),0.4697979
(-3.2, 1.3, -8.2),0.4893737
(-3.8, 1.2, -8.2),0.3953179
(-4.0, 1.4, -8.2),0.357574
(-1.9, 0.0, -6.6),0.09003879
(-3.5, 1.5, -8.2),0.4383647
(-3.0, 1.5, -8.2),0.4572655
(-3.7, 1.2, -8.2),0.4211188
(-3.4, 1.0, -8.2),0.4421009
(-3.0, 1.3, -8.2),0.4855185
(-2.8, 1.3, -8.2),0.4516548
(-3.5, 1.6, -8.2),0.4079279
(-3.1, 1.1, -8.2),0.4810205
(-2.9, 1.3, -8.2),0.4749077
(-3.5, 1.4, -8.2),0.4455403
(-1.4, 2.4, -5.9),0.04296635
(-3.2, 1.7, -8.2),0.4261768
(-3.1, 1.3, -8.2),0.4895921
(-2.9, 1.3, -8.2),0.4708777
(-3.0, 1.0, -8.2),0.4693065
(-3.2, 1.1, -8.2),0.4822141
(-3.1, 1.1, -8.2),0.4738019
(-2.8, 1.3, -8.2),0.4604287
(-3.1, 1.7, -8.2),0.4049182
(-3.5, 1.6, -8.2),0.4114535
(-2.1, 0.8, -8.2),0.2558105
(-1.4, 2.0, -5.7),0.04805422
(-2.9, 1.3, -8.2),0.4713303
(-3.3, 1.7, -8.2),0.4245757
(-2.1, 1.3, -8.1),0.2698526
(-3.0, 1.4, -8.2),0.4745311
(-1.8, 1.5, -8.2),0.2039508
(-3.6, 1.2, -8.2),0.4402483
(-3.2, 1.7, -8.2),0.424277
(-2.8, 1.0, -8.2),0.4337786
(-3.0, 1.8, -8.2),0.3897066
(-3.3, 1.3, -8.2),0.4773413
(-3.0, 1.6, -8.2),0.4371153
(-2.9, 1.2, -8.2),0.4678319
(-3.3, 1.1, -8.2),0.4682654
(-3.5, 1.4, -8.2),0.4364184
(-2.1, 1.3, -8.2),0.2715647
(-3.1, 1.4, -8.2),0.4825972
(-2.8, 1.1, -8.2),0.4580902
(-3.2, 1.4, -8.2),0.4771696
(-2.9, 1.4, -8.2),0.453575
(-2.9, 1.5, -8.2),0.4392156
(-3.0, 1.3, -8.2),0.4837229
(-2.1, 1.2, -8.1),0.2727123
(-3.0, 1.3, -8.2),0.488059
(-2.8, 1.3, -8.2),0.4650459
(-2.8, 1.6, -8.2),0.4224419
(-1.4, 0.1, -5.9),0.05504046
(-2.8, 1.3, -8.2),0.4546109
(-2.8, 1.5, -8.2),0.4263187
(-2.9, 1.3, -8.2),0.4699543
(-2.9, 1.4, -8.2),0.4678256
(-1.9, 0.0, -5.3),0.05669286
(-2.8, 1.3, -8.2),0.4662965
(-1.4, 1.1, -7.4),0.1308207
(-2.8, 1.2, -8.2),0.464583
(-2.8, 1.2, -8.2),0.4614347
(-1.6, 0.0, -5.4),0.05292317
(-1.4, 1.8, -4.9),0.03143029
(-1.4, 2.0, -5.7),0.04650268
(-3.9, 0.7, -4.7),0.05253699
(-3.0, 0.8, -2.8),0.02303575
(-1.6, 0.0, -3.5),0.02576988
(-1.5, 1.1, -2.7),0.01147755
(-1.8, 0.0, -5.3),0.05601484
(-1.4, 1.2, -6.9),0.1081033
(-1.4, 1.1, -6.7),0.09690847
(-1.4, 1.3, -6.9),0.107038
(-1.8, 0.0, -4.1),0.03649272
(-1.8, 0.0, -5.2),0.05393343
(-2.9, 0.4, -2.7),0.02337534
(-3.9, 0.0, -4.7),0.04544256
(-1.4, 1.0, -2.9),0.01508612
(-3.0, 2.4, -2.8),0.003873128
(-2.7, 0.0, -2.7),0.01928905
(-3.2, 0.0, -3.1),0.02400121
(-3.0, 1.3, -2.8),0.01766282
(-2.0, 0.0, -4.6),0.04742472
(-1.7, 0.0, -4.8),0.04424614
(-2.5, 1.4, -2.7),0.0144827
(-3.1, 0.6, -2.8),0.02360629
(-2.9, 0.0, -4.9),0.05277528
(-2.2, 0.0, -3.2),0.02647909
(-2.3, 0.0, -4.2),0.04215453
(-1.4, 1.6, -4.9),0.03426931
(-1.4, 0.3, -2.9),0.0157603
(-3.7, 0.7, -4.0),0.03743687
(-1.4, 1.1, -3.9),0.02376109
(-2.2, 0.0, -4.2),0.0418976
(-1.8, 0.0, -3.4),0.02667045
(-3.6, 0.5, -4.3),0.04574155
(-3.7, 0.0, -3.4),0.02401475
(-3.3, 0.7, -5.4),0.07258009
