(-2.9, 1.0, -8.2),0.422503
(-3.1, 1.2, -8.2),0.4711386
(-3.2, 0.9, -8.2),0.4158997
(-2.8, 1.3, -8.2),0.4435901
(-3.2, 1.3, -8.2),0.4790941
(-2.8, 1.5, -8.2),0.4220276
(-3.0, 1.7, -8.2),0.3845491
(-3.2, 1.3, -8.2),0.475497
(-3.2, 1.3, -8.2),0.4758812
(-3.7, 1.2, -8.2),0.3998123
(-2.8, 1.6, -8.2),0.3907818
(-3.4, 1.3, -8.2),0.4512814
(-3.0, 1.4, -8.2),0.4524564
(-3.3, 1.4, -8.2),0.4549789
(-3.8, 1.1, -8.2),0.3870322
(-3.1, 1.4, -8.2),0.4747458
(-2.8, 0.9, -8.2),0.3982871
(-2.9, 1.5, -8.2),0.4410316
(-2.9, 1.1, -8.2),0.4523847
(-3.2, 1.1, -8.2),0.4678273
(-3.4, 1.3, -8.2),0.4474143
(-3.9, 1.1, -8.2),0.3644316
(-3.2, 1.2, -8.2),0.4738819
(-3.3, 1.1, -8.2),0.4600707
(-3.0, 1.3, -8.2),0.4765629
(-3.3, 1.6, -8.2),0.4203996
(-3.5, 1.4, -8.2),0.4257238
(-3.1, 1.1, -8.2),0.4592084
(-3.0, 1.4, -8.2),0.4621218
(-3.3, 1.0, -8.2),0.4391362
(-3.2, 1.5, -8.2),0.4513417
(-3.2, 1.3, -8.2),0.4759796
(-3.1, 1.3, -8.2),0.4795043
(-3.7, 1.2, -8.2),0.3898586
(-3.1, 1.7, -8.2),0.4134383
(-4.0, 1.3, -8.2),0.3367386
(-4.0, 1.6, -8.2),0.3102512
(-3.5, 1.6, -8.2),0.3969309
(-1.4, 1.0, -6.7),0.09221444
(-3.7, 1.2, -8.2),0.3970965
(-3.7, 1.2, -8.2),0.4077705
(-3.6, 1.0, -8.2),0.3983954
(-3.1, 1.0, -8.2),0.4499025
(-3.3, 1.0, -8.2),0.443658
(-3.3, 1.3, -8.2),0.4708741
(-3.0, 1.4, -8.2),0.4655838
(-3.1, 1.3, -8.2),0.4800363
(-3.1, 1.5, -8.2),0.457868
(-3.9, 1.2, -8.2),0.3589781
(-2.9, 1.1, -8.2),0.4532726
(-3.5, 0.9, -8.2),0.3953321
(-3.6, 0.9, -8.2),0.3847918
(-3.2, 1.3, -8.2),0.4776738
(-3.1, 1.3, -8.2),0.478457
(-2.9, 1.3, -8.2),0.4645834
(-3.3, 1.2, -8.2),0.4612374
(-2.1, 1.1, -8.1),0.2665877
(-3.4, 1.4, -8.2),0.4543744
(-2.9, 1.2, -8.2),0.4595777
(-3.6, 1.5, -8.2),0.4048963
(-3.3, 1.4, -8.2),0.4616207
(-3.2, 1.5, -8.2),0.4458089
(-3.5, 1.3, -8.2),0.4340304
(-3.7, 1.4, -8.2),0.3787408
(-3.0, 1.3, -8.2),0.4770513
