(-3.5, 1.1, -8.2),0.4993001
(-3.4, 1.6, -8.2),0.4533916
(-3.1, 1.3, -8.2),0.5492678
(-3.4, 1.2, -8.2),0.5183522
(-2.9, 1.5, -8.2),0.4900787
(-3.2, 1.7, -8.2),0.4393632
(-3.1, 1.4, -8.2),0.5355581
(-2.9, 1.1, -8.2),0.5315158
(-3.3, 1.4, -8.2),0.5132501
(-3.0, 1.1, -8.2),0.5477573
(-3.1, 0.9, -8.2),0.5157986
(-3.2, 1.3, -8.2),0.538664
(-1.4, 1.5, -6.9),0.132124
(-3.1, 1.4, -8.2),0.5330859
(-4.0, 0.9, -8.2),0.3881643
(-3.5, 1.5, -8.2),0.4613578
(-3.5, 1.2, -8.2),0.504004
(-3.0, 1.2, -8.2),0.547978
(-3.3, 1.2, -8.2),0.5304925
(-2.8, 0.8, -8.2),0.460479
(-3.2, 1.2, -8.2),0.5423653
(-3.0, 1.1, -8.2),0.5416543
(-3.2, 1.5, -8.2),0.5180179
(-2.9, 1.4, -8.2),0.5238674
(-3.5, 1.3, -8.2),0.4996635
(-3.2, 0.9, -8.2),0.4949422
(-3.5, 1.2, -8.2),0.4906177
(-3.7, 1.6, -8.2),0.407896
(-3.1, 1.0, -8.2),0.5341035
(-3.0, 1.0, -8.2),0.5262946
(-3.3, 1.3, -8.2),0.5348396
(-3.1, 1.4, -8.2),0.5358062
(-3.1, 1.4, -8.2),0.5372256
(-3.1, 1.3, -8.2),0.5481709
(-3.3, 1.2, -8.2),0.5294707
(-2.9, 1.2, -8.2),0.5459251
(-2.9, 0.9, -8.2),0.4985701
(-2.9, 1.1, -8.2),0.5330665
(-3.2, 1.6, -8.2),0.494812
(-3.5, 1.3, -8.2),0.4785479
(-3.6, 1.0, -8.2),0.4794454
(-3.9, 1.0, -8.2),0.4122177
(-3.6, 1.1, -8.2),0.4857084
(-3.5, 1.6, -8.2),0.4339474
(-3.4, 0.9, -8.2),0.4772362
(-3.3, 1.2, -8.2),0.5392767
(-3.1, 1.0, -8.2),0.532452
(-3.2, 1.3, -8.2),0.542648
(-3.3, 1.5, -8.2),0.5099978
(-3.4, 1.3, -8.2),0.509296
(-2.1, 1.4, -8.2),0.3066466
(-3.2, 1.0, -8.2),0.5275806
(-3.1, 1.1, -8.2),0.545402
(-3.7, 1.5, -8.2),0.4222292
(-2.1, 0.7, -8.1),0.2848182
(-3.0, 1.6, -8.2),0.4951669
(-3.3, 0.8, -8.2),0.4896778
(-3.0, 1.4, -8.2),0.5311775
(-3.0, 1.2, -8.2),0.5514834
(-2.9, 1.6, -8.2),0.4684536
(-3.1, 1.1, -8.2),0.5501629
(-3.2, 1.6, -8.2),0.4914329
(-3.0, 1.5, -8.2),0.499202
(-3.5, 1.3, -8.2),0.4875897
(-3.0, 1.2, -8.2),0.5527866
(-3.1, 1.6, -8.2),0.4866123
(-3.0, 1.5, -8.2),0.499162
(-3.1, 1.6, -8.2),0.47318
(-3.2, 1.2, -8.2),0.5469291
(-3.0, 1.3, -8.2),0.5454569
(-3.1, 1.3, -8.2),0.5525891
(-1.5, 0.0, -6.8),0.09746673
(-3.1, 1.5, -8.2),0.5203759
(-3.0, 1.0, -8.2),0.519991
(-1.4, 1.1, -7.3),0.1600916
(-2.9, 1.1, -8.2),0.5273749
(-2.9, 1.5, -8.2),0.5150865
(-2.9, 1.0, -8.2),0.5251758
(-3.1, 1.3, -8.2),0.5515266
(-2.1, 1.3, -8.2),0.3144143
(-1.4, 1.3, -6.9),0.1374394
(-3.1, 0.8, -8.2),0.484967
(-3.6, 1.0, -8.2),0.4714117
(-2.9, 1.1, -8.2),0.5285783
(-1.6, 1.3, -8.2),0.2194481
(-2.9, 1.1, -8.2),0.5361019
(-3.4, 1.1, -8.2),0.5109273
(-3.0, 1.4, -8.2),0.5377867
(-3.5, 1.0, -8.2),0.4829921
(-1.4, 1.1, -6.9),0.1405707
(-2.8, 1.5, -8.2),0.4961455
(-2.9, 1.3, -8.2),0.5353018
(-2.9, 1.4, -8.2),0.519267
(-2.9, 1.3, -8.2),0.5380688
(-2.9, 1.5, -8.2),0.5169052
(-3.2, 1.3, -8.2),0.5437099
(-1.9, 1.8, -8.2),0.2352723
(-2.9, 1.2, -8.2),0.5458798
(-2.8, 1.3, -8.2),0.5195541
(-3.0, 1.2, -8.2),0.5519944
(-2.8, 1.3, -8.2),0.5146623
(-2.9, 1.3, -8.2),0.539044
(-2.1, 1.0, -8.1),0.3137577
(-3.1, 1.3, -8.2),0.5497136
(-3.1, 1.3, -8.2),0.552991
(-2.8, 1.3, -8.2),0.5166164
(-2.8, 1.3, -8.2),0.5257146
(-2.8, 1.3, -8.2),0.5231828
(-1.4, 1.4, -2.9),0.01277184
(-1.8, 0.0, -4.3),0.04517518
(-2.8, 1.3, -8.2),0.5215862
(-2.8, 1.3, -8.2),0.5278818
(-1.4, 1.1, -7.0),0.1450319
(-2.6, 0.0, -6.2),0.1105655
(-3.9, 0.7, -3.4),0.03732825
(-1.8, 0.0, -5.7),0.06969845
(-1.5, 0.0, -3.9),0.03217531
(-3.4, 0.0, -5.6),0.09812868
(-3.9, 0.9, -3.3),0.03570392
(-2.7, 0.0, -3.5),0.03818461
(-1.4, 1.1, -6.9),0.1411158
(-3.2, 0.9, -2.8),0.02634363
(-1.4, 1.3, -6.9),0.1385188
(-1.4, 0.7, -4.9),0.04830913
(-2.9, 0.2, -2.6),0.02159128
(-3.6, 0.7, -4.5),0.06538752
(-1.4, 1.1, -6.7),0.1255324
(-1.4, 1.6, -3.9),0.02186024
(-3.6, 0.7, -4.8),0.07525883
(-4.4, 0.0, -3.6),0.03446717
(-1.4, 1.2, -5.9),0.07956818
(-2.2, 0.0, -4.5),0.05631743
(-1.4, 1.5, -5.9),0.07592993
(-3.5, 0.7, -4.4),0.06378904
(-2.5, 1.9, -2.7),0.01293575
(-1.7, 0.0, -3.4),0.0283755
(-1.4, 0.1, -4.9),0.04699576
(-1.4, 1.1, -5.7),0.07193705
(-2.1, 0.0, -4.5),0.05533022
(-4.0, 0.0, -4.3),0.05467995
(-3.7, 0.0, -3.7),0.04339534
(-2.1, 0.0, -4.4),0.05421429
(-2.2, 0.0, -4.0),0.04525819
(-1.7, 0.0, -3.2),0.02374101
(-3.5, 0.0, -4.2),0.05501812
(-3.6, 0.0, -3.4),0.037948
(-3.1, 1.7, -2.8),0.01845927
(-3.6, 0.1, -5.4),0.09366547
(-3.5, 0.5, -2.7),0.02482699
(-5.7, 0.0, -6.9),0.1169131
(-5.7, 0.5, -7.7),0.1864756
(-3.8, 0.0, -6.6),0.1496565
(-5.7, 1.3, -7.4),0.1529402
(-5.2, 0.7, -4.6),0.04508365
(-5.7, 1.5, -4.5),0.03054503
(-5.7, 0.8, -5.0),0.04763722
(-5.4, 1.0, -8.0),0.2222181
(-4.4, 0.7, -4.5),0.05976103
(-4.0, 0.6, -6.2),0.1412718
(-5.7, 0.8, -6.3),0.1011701
(-5.7, 0.3, -6.0),0.08569588
(-4.0, 0.0, -5.7),0.09973201
(-4.0, 0.6, -6.2),0.1436012
(-5.7, 0.6, -5.9),0.08242924
(-3.4, 0.0, -6.0),0.1195436
(-4.4, 0.7, -5.9),0.1132933
(-5.7, 0.5, -6.1),0.09190473
(-5.7, 0.5, -6.2),0.09927931
(-5.7, 0.3, -5.8),0.07584254
(-4.2, 1.3, -8.0),0.3389191
(-3.6, 0.0, -6.3),0.1323942
(-4.5, 0.7, -5.9),0.112742
(-4.3, 0.0, -6.9),0.1637786
(-5.7, 2.1, -6.8),0.08894679
(-3.3, 0.0, -5.6),0.09675395
(-3.6, 0.7, -5.4),0.09841281
(-4.7, 0.0, -7.0),0.1544703
(-4.2, 0.0, -5.2),0.07858557
(-4.2, 0.7, -4.6),0.06523284
(-3.8, 1.0, -8.0),0.4206693
(-5.7, 0.8, -6.6),0.1150974
(-5.7, 2.2, -7.8),0.1232829
(-5.5, 2.1, -8.0),0.1462893
(-5.7, 1.6, -6.8),0.1101796
(-5.3, 0.0, -12.1),0.1358296
(-5.7, 0.6, -7.5),0.1703141
(-3.9, 1.5, -8.0),0.379755
(-3.1, 0.0, -7.8),0.2665507
(-3.5, 0.7, -8.0),0.4322398
(-5.0, 0.0, -12.4),0.1300899
(-5.7, 0.5, -7.6),0.1743339
(-3.0, 1.0, -8.0),0.5194581
(-3.5, 1.0, -8.0),0.4803123
(-3.1, 0.6, -8.0),0.4316605
(-2.8, 1.2, -8.2),0.5148735
(-2.9, 0.4, -8.0),0.3631928
(-2.8, 1.1, -8.0),0.5094538
(-3.2, 0.2, -10.9),0.1461584
(-1.9, 1.1, -8.0),0.2753442
(-3.1, 0.0, -7.9),0.2757451
(-3.6, 0.8, -8.0),0.4436048
(-3.6, 0.9, -8.0),0.4531684
(-5.8, 2.6, -12.9),0.08842332
(-3.0, 1.2, -9.6),0.3000873
(-5.1, 0.0, -12.7),0.1270691
(-5.7, 0.6, -7.6),0.1820805
(-3.0, 0.0, -9.3),0.2363709
(-5.3, 0.1, -13.7),0.1387399
(-3.3, 0.6, -8.0),0.4353847
(-5.8, 2.4, -14.5),0.1147546
(-2.8, 1.6, -8.0),0.4325437
(-5.4, 0.5, -8.0),0.2144758
(-4.1, 0.0, -10.0),0.1886821
(-3.5, 0.0, -11.8),0.1054989
(-2.3, 0.0, -8.6),0.2246084
(-2.8, 0.8, -8.1),0.4469964
(-3.1, 0.1, -9.6),0.2398813
(-1.7, 1.3, -8.0),0.2333066
(-2.8, 0.9, -8.0),0.4626907
(-3.2, 1.1, -9.6),0.3023355
(-4.7, 0.4, -8.0),0.2553514
(-2.8, 0.3, -8.0),0.3441114
(-4.0, 0.0, -10.9),0.1431593
(-3.2, 0.9, -8.0),0.491378
(-5.3, 0.3, -13.7),0.1453954
(-2.8, 0.3, -8.2),0.3291156
(-3.8, 1.1, -8.0),0.4296947
(-2.8, 0.2, -8.1),0.3026217
(-4.5, 0.0, -8.0),0.2318498
(-2.8, 1.1, -8.1),0.5035262
(-2.8, 1.4, -8.2),0.4982028
(-2.0, 0.7, -8.0),0.2631176
(-1.9, 1.0, -8.0),0.2669826
(-3.3, 0.0, -9.7),0.2149879
(-4.3, 0.9, -8.0),0.3312747
(-5.8, 2.7, -13.2),0.08358504
(-4.0, 1.6, -8.0),0.3552575
(-1.7, 1.0, -8.0),0.2425104
(-5.7, 0.8, -7.8),0.1907103
(-5.3, 0.6, -12.1),0.1473648
(-3.0, 1.1, -8.0),0.5293071
(-3.0, 0.7, -9.6),0.2962187
(-3.1, 0.0, -9.4),0.2350906
(-1.9, 1.1, -8.0),0.2794244
(-2.9, 0.5, -11.1),0.1336849
(-3.0, 0.7, -9.6),0.2939328
(-2.0, 0.9, -8.0),0.2923531
(-2.8, 1.3, -8.1),0.5083615
(-4.0, 1.2, -8.0),0.3847058
(-2.8, 1.6, -8.1),0.4593271
(-5.3, 1.5, -12.4),0.131173
(-5.7, 0.4, -8.0),0.1941736
