(-3.2, 1.3, -9.1)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -9.1)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -9.1)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -9.1)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -9.1)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -8.9)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -8.7)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -8.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -8.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-3.2, 1.3, -8.3)
(-0.8, -0.4, -0.4)
(-0.4, 0.9, -0.2)
(-0.4, 0.0, 0.9)
(-3.2, 1.3, -8.3)
(-0.8, -0.5, -0.4)
(-0.4, 0.9, -0.2)
(-0.5, 0.0, 0.9)
(-3.2, 1.3, -8.3)
(-0.8, -0.5, -0.4)
(-0.4, 0.9, -0.2)
(-0.5, 0.0, 0.9)
(-3.2, 1.3, -8.3)
(-0.7, -0.4, -0.6)
(-0.3, 0.9, -0.3)
(-0.6, 0.0, 0.8)
(-3.2, 1.3, -8.3)
(-0.6, -0.1, -0.8)
(-0.1, 1.0, -0.1)
(-0.8, 0.0, 0.6)
(-3.3, 1.3, -8.3)
(-0.7, 0.0, -0.7)
(0.0, 1.0, 0.0)
(-0.7, 0.0, 0.7)
(-3.4, 1.3, -8.4)
(-1.0, 0.0, -0.2)
(0.0, 1.0, 0.0)
(-0.2, 0.0, 1.0)
(-3.6, 1.3, -8.4)
(-1.0, 0.0, 0.0)
(0.0, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-3.9, 1.3, -8.4)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-4.2, 1.3, -8.4)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-4.5, 1.3, -8.4)
(-1.0, -0.2, 0.0)
(-0.2, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-4.9, 1.3, -8.4)
(-1.0, -0.2, -0.1)
(-0.2, 1.0, 0.0)
(-0.1, 0.0, 1.0)
(-5.2, 1.3, -8.5)
(-1.0, -0.2, -0.1)
(-0.2, 1.0, 0.0)
(-0.1, 0.0, 1.0)
(-5.5, 1.3, -8.5)
(-1.0, -0.1, -0.1)
(-0.1, 1.0, 0.0)
(-0.1, 0.0, 1.0)
(-5.9, 1.3, -8.5)
(-1.0, -0.1, -0.1)
(-0.1, 1.0, 0.0)
(-0.1, 0.0, 1.0)
(-6.2, 1.3, -8.6)
(-1.0, -0.1, -0.1)
(-0.1, 1.0, 0.0)
(-0.1, 0.0, 1.0)
(-6.5, 1.3, -8.6)
(-1.0, -0.1, -0.1)
(-0.1, 1.0, 0.0)
(-0.1, 0.0, 1.0)
(-6.9, 1.3, -8.7)
(-1.0, -0.1, -0.1)
