(-3.3, 1.2, -8.2),0.5627568
(-3.7, 1.7, -8.2),0.5063027
(-2.9, 1.2, -8.2),0.530293
(-3.9, 1.4, -8.2),0.4995838
(-3.8, 1.3, -8.2),0.5129604
(-4.0, 1.1, -8.2),0.4626624
(-3.3, 1.7, -8.2),0.5355304
(-3.6, 1.0, -8.2),0.5082636
(-3.5, 1.4, -8.2),0.5492281
(-3.2, 1.6, -8.2),0.5592439
(-3.2, 0.9, -8.2),0.5067416
(-3.4, 1.0, -8.2),0.5170598
(-3.3, 0.8, -8.2),0.4718893
(-3.2, 1.5, -8.2),0.5628006
(-2.8, 1.2, -8.2),0.5074486
(-3.0, 1.4, -8.2),0.549502
(-3.1, 1.0, -8.2),0.5145549
(-2.9, 1.4, -8.2),0.5333876
(-3.7, 1.4, -8.2),0.5245732
(-3.3, 1.2, -8.2),0.5590388
(-3.0, 1.0, -8.2),0.5135504
(-2.9, 1.3, -8.2),0.5437788
(-3.4, 1.1, -8.2),0.5311976
(-2.9, 1.2, -8.2),0.5278628
(-3.2, 1.2, -8.2),0.5608474
(-2.8, 1.5, -8.2),0.5216119
(-8.4, 1.6, -9.8),0.201866
(-8.4, 1.2, -9.7),0.2214399
(-4.6, 0.7, -8.2),0.3319666
(-4.1, 1.3, -8.2),0.4486136
(-4.4, 1.3, -8.2),0.4128886
(-5.8, 1.3, -8.2),0.2620834
(-5.7, 1.2, -8.2),0.2681943
(-6.3, 1.5, -8.2),0.2323913
(-4.4, 1.2, -8.2),0.4096179
(-5.8, 2.0, -15.2),0.1841623
(-5.4, 1.4, -11.1),0.3868285
(-5.8, 2.0, -11.4),0.3054188
(-5.8, 1.6, -10.7),0.3644049
(-5.3, 1.0, -12.8),0.2707786
(-5.8, 1.8, -10.3),0.3632399
(-5.7, 2.1, -9.9),0.3429513
(-5.8, 1.9, -11.7),0.2976506
(-5.3, 1.3, -11.6),0.3624081
(-5.7, 1.0, -9.8),0.3710947
(-5.8, 2.3, -12.1),0.2382885
(-3.4, 2.4, -12.0),0.3526388
(-5.8, 2.4, -14.4),0.1548766
(-4.6, 2.4, -11.1),0.3502738
(-3.4, 1.0, -10.7),0.5291887
(-5.3, 0.8, -12.7),0.2748365
(-5.9, 2.2, -17.1),0.1697775
(-5.6, 2.4, -12.1),0.2353394
(-3.1, 1.5, -9.6),0.984602
(-4.6, 2.4, -11.6),0.3163788
(-5.3, 0.9, -12.6),0.283676
(-5.8, 2.1, -12.0),0.2561392
(-5.8, 2.0, -10.9),0.3360929
(-3.8, 2.4, -13.3),0.2181533
(-5.7, 2.4, -16.0),0.1649308
(-3.1, 1.4, -9.6),0.9741182
(-5.3, 0.9, -13.9),0.2112257
(-4.4, 2.4, -12.0),0.2975102
(-5.8, 2.4, -10.7),0.2995451
(-5.4, 2.4, -13.1),0.1952143
(-4.3, 2.4, -12.2),0.2805638
(-4.0, 2.4, -11.0),0.442387
(-5.8, 1.8, -11.4),0.3153573
(-5.7, 2.4, -11.9),0.2477203
(-5.2, 2.4, -10.8),0.332416
(-5.8, 1.0, -11.0),0.3657903
(-4.1, 2.4, -10.4),0.4865352
(-5.8, 2.4, -10.1),0.3082437
(-5.2, 2.4, -11.7),0.2834521
(-5.8, 1.1, -10.6),0.3808219
(-6.3, 0.0, -8.9),0.2217835
(-5.8, 0.8, -10.4),0.3735599
(-5.2, 2.4, -10.7),0.3376735
(-5.9, 1.4, -9.6),0.3545225
(-6.5, 2.4, -9.1),0.2329895
(-5.8, 2.0, -11.3),0.3074907
(-5.7, 1.4, -9.8),0.3809018
(-7.0, 2.4, -8.9),0.2022445
(-6.8, 1.0, -9.7),0.2668191
(-5.5, 2.4, -9.1),0.2984879
(-11.6, 0.8, -8.2),0.1804257
(-4.9, 1.2, -8.2),0.3377814
(-10.6, 0.3, -9.8),0.2001782
(-4.8, 1.5, -8.2),0.3432905
(-4.4, 1.4, -8.2),0.4035416
(-5.8, 1.9, -10.4),0.3507791
(-5.7, 0.0, -8.4),0.2157074
(-9.6, 0.3, -8.2),0.1815343
(-5.8, 1.1, -11.0),0.3683814
(-5.4, 1.4, -11.1),0.3840281
(-4.2, 1.1, -8.2),0.4220028
(-5.2, 0.9, -8.2),0.2879516
(-8.6, 0.0, -8.9),0.1942981
(-5.8, 0.9, -8.2),0.2555365
(-10.5, 0.0, -9.4),0.1855098
(-6.3, 0.0, -9.2),0.2286943
(-5.6, 0.0, -8.7),0.2319753
(-6.4, 1.2, -8.2),0.2302532
(-5.6, 1.7, -8.2),0.268941
(-4.4, 0.6, -8.2),0.3495618
(-5.4, 0.9, -8.2),0.2775642
(-4.5, 1.3, -8.2),0.3867673
(-5.3, 0.5, -8.2),0.2541025
(-4.2, 1.3, -8.2),0.4331487
(-14.2, 0.4, -8.2),0.1300542
(-7.5, 0.0, -8.9),0.1941523
(-8.1, 0.4, -8.2),0.1871046
(-6.7, 0.3, -9.8),0.2462234
(-4.4, 0.8, -8.2),0.3720717
(-5.0, 1.6, -8.2),0.32577
(-4.5, 1.2, -8.2),0.3962025
(-6.0, 1.7, -8.2),0.2396622
(-4.3, 1.2, -8.2),0.4205526
(-8.4, 0.3, -9.7),0.2057664
(-5.8, 1.9, -8.2),0.2478911
(-18.7, 1.5, -12.9),0.08570684
(-6.9, 0.0, -9.4),0.2142797
(-6.9, 0.0, -8.7),0.1967823
(-9.5, 2.4, -8.3),0.1585958
(-5.4, 1.2, -8.2),0.2917577
(-7.8, 0.6, -9.8),0.2168315
(-4.8, 1.2, -8.2),0.3475818
(-6.4, 0.2, -8.2),0.1940212
(-4.7, 1.5, -8.2),0.3622485
(-8.4, 1.4, -9.9),0.2058796
(-5.2, 1.3, -8.2),0.3041389
(-18.7, 1.5, -11.6),0.09051812
(-4.8, 1.2, -8.2),0.3523186
(-6.0, 0.9, -8.2),0.24538
(-4.6, 1.2, -8.2),0.3764231
(-7.6, 0.0, -9.0),0.1949575
(-7.2, 0.3, -9.8),0.2234256
(-8.4, 1.9, -9.8),0.1859529
(-12.8, 0.0, -8.6),0.1436098
(-11.4, 0.5, -8.2),0.1748146
(-13.9, 0.2, -11.6),0.1295111
(-7.7, 0.0, -8.2),0.1678479
(-12.7, 0.0, -9.0),0.1504353
(-9.5, 0.0, -8.9),0.1901405
(-11.1, 0.0, -8.8),0.1748333
(-12.1, 0.0, -8.7),0.1578183
(-8.0, 0.0, -9.4),0.1961263
(-8.4, 0.0, -9.9),0.1833042
(-11.1, 0.9, -11.2),0.1890835
(-7.1, 1.0, -9.7),0.2472123
(-11.7, 1.2, -13.7),0.1401243
(-6.0, 1.1, -8.2),0.2471422
(-6.7, 1.1, -8.2),0.2155127
(-11.1, 0.7, -9.7),0.2072963
(-18.7, 1.5, -11.9),0.08972196
(-9.8, 2.4, -9.4),0.159156
(-14.1, 2.4, -9.3),0.1621592
(-7.1, 0.0, -9.0),0.2015015
(-11.1, 1.1, -9.6),0.2096721
(-13.2, 3.7, -12.7),0.09359015
(-8.0, 0.0, -8.9),0.192739
(-8.4, 1.9, -9.7),0.1910364
(-11.7, 1.2, -13.0),0.1931529
(-12.7, 1.0, -8.2),0.1614756
(-12.8, 1.5, -12.7),0.1988789
(-7.2, 0.0, -9.3),0.2042415
(-8.4, 0.7, -9.8),0.2197325
(-11.7, 1.5, -8.2),0.1789592
(-11.1, 1.3, -9.7),0.2076755
(-20.4, 1.4, -8.2),0.04484586
(-13.8, 0.0, -9.8),0.1344463
(-8.4, 0.5, -7.6),0.1547426
(-11.1, 0.3, -9.8),0.1933394
(-13.3, 0.4, -10.4),0.1434359
(-9.1, 0.0, -9.1),0.1957912
(-9.6, 0.5, -11.6),0.1417595
(-8.4, 0.7, -9.7),0.2204486
(-24.8, 2.4, -8.8),0.06468268
(-7.2, 0.7, -8.2),0.1952244
(-8.4, 0.8, -7.7),0.1664713
(-11.7, 1.6, -13.5),0.1497958
(-7.9, 0.0, -9.6),0.194516
(-18.7, 0.5, -12.1),0.06794788
(-22.0, 0.5, -9.7),0.03350111
(-8.5, 0.3, -8.2),0.1912469
(-16.0, 0.0, -8.6),0.1048187
(-10.0, 0.5, -11.6),0.1528859
(-12.3, 0.1, -12.7),0.1605824
(-10.4, 0.6, -11.6),0.1683129
(-13.8, 0.1, -9.7),0.1377971
(-8.8, 0.0, -9.5),0.1943737
(-9.7, 0.7, -9.8),0.2127041
(-18.7, 0.6, -12.1),0.06915735
(-9.1, 0.0, -9.3),0.1958202
(-8.4, 0.9, -9.7),0.2231688
(-13.4, 0.1, -9.8),0.1408408
(-9.9, 0.0, -9.4),0.1898889
(-9.0, 0.0, -9.1),0.1960713
(-11.4, 0.0, -8.6),0.165811
(-12.2, 1.1, -12.7),0.234665
(-10.7, 2.4, -8.8),0.1639763
(-8.4, 1.1, -8.2),0.2018574
(-13.3, 0.0, -8.7),0.1415171
(-9.0, 0.0, -9.4),0.1950675
(-22.2, 0.3, -8.2),0.02189302
(-22.0, 1.9, -8.2),0.04118104
(-10.0, 0.1, -8.2),0.165923
(-8.4, 0.9, -9.6),0.2251942
(-16.2, 3.6, -11.6),0.09020442
(-8.4, 1.2, -9.6),0.221919
(-11.1, 0.9, -9.8),0.2104362
(-11.7, 1.5, -13.4),0.1576717
(-19.3, 2.4, -9.7),0.08658924
(-9.7, 0.0, -8.3),0.1674054
(-15.3, 0.2, -8.2),0.1117959
(-8.4, 0.6, -9.6),0.221384
(-9.2, 1.6, -8.2),0.1872914
(-13.8, 2.0, -9.8),0.1722237
(-10.7, 0.0, -8.6),0.1705529
(-11.1, 1.0, -9.8),0.2105024
(-11.0, 0.0, -8.4),0.1618349
(-8.5, 1.2, -9.6),0.2185682
(-17.2, 2.0, -12.4),0.08561173
(-13.8, 1.3, -9.6),0.1735373
(-9.7, 0.3, -9.7),0.2039073
(-11.1, 0.0, -8.6),0.1709445
(-9.1, 1.2, -8.2),0.2010048
(-11.7, 2.4, -9.3),0.1666995
(-11.1, 0.0, -8.6),0.1706622
(-9.6, 0.8, -9.8),0.2129858
(-8.6, 1.1, -9.6),0.2216941
(-12.4, 0.1, -8.2),0.1420545
(-10.0, 0.9, -8.2),0.18623
(-10.3, 0.0, -8.9),0.1815878
(-11.9, 0.0, -9.5),0.16332
(-11.2, 1.6, -10.4),0.185502
(-10.9, 1.5, -8.1),0.1764882
(-9.8, 1.0, -9.7),0.2104272
(-13.1, 0.0, -8.7),0.1432474
(-11.2, 1.6, -7.7),0.1525663
(-11.1, 0.7, -9.8),0.2085657
(-11.6, 0.0, -9.1),0.1709676
(-11.0, 1.5, -8.2),0.1817802
(-12.2, 1.5, -11.3),0.1843478
(-10.9, 0.0, -9.3),0.1814733
(-12.5, 0.7, -9.7),0.1717617
(-10.3, 0.0, -8.8),0.1809044
(-11.2, 1.2, -7.8),0.1621678
(-11.3, 0.0, -8.4),0.1620107
(-10.8, 0.0, -8.6),0.1702247
(-12.8, 2.4, -8.9),0.1617114
(-11.8, 1.6, -8.2),0.1769037
(-11.2, 1.3, -7.7),0.1542028
(-11.4, 0.5, -8.2),0.1731613
(-10.4, 0.0, -9.7),0.1838857
(-16.6, 0.0, -9.6),0.1030042
(-15.1, 0.7, -8.2),0.1282649
(-13.3, 0.0, -9.2),0.1439421
(-12.3, 0.0, -9.4),0.153979
(-10.9, 1.3, -8.2),0.1828524
(-15.3, 0.0, -9.0),0.1162949
(-11.1, 1.7, -8.2),0.1754057
(-13.0, 0.0, -8.7),0.1451477
(-13.7, 0.0, -8.8),0.1384133
(-18.8, -0.1, -14.8),0.05108918
(-10.7, 0.0, -8.4),0.163498
(-10.5, 0.0, -8.7),0.1760185
(-10.7, 0.0, -7.7),0.1286186
(-11.8, 0.0, -8.9),0.1658374
(-13.7, 0.0, -8.7),0.1369241
(-10.6, 0.6, -9.8),0.2082409
(-11.2, 0.3, -7.8),0.1421369
(-13.2, 0.0, -8.7),0.1423787
(-11.1, 0.7, -9.7),0.2078155
(-13.0, 0.0, -8.7),0.1446254
(-11.1, 0.4, -9.7),0.1996966
(-11.6, 0.0, -8.9),0.1696131
(-17.1, 0.8, -8.2),0.09740043
(-10.9, 0.7, -8.2),0.1785222
(-11.2, 0.8, -7.5),0.1350542
(-15.7, 0.0, -8.4),0.104483
(-12.6, 0.0, -8.2),0.1345557
(-12.1, 0.0, -9.3),0.160049
(-16.2, 0.6, -9.7),0.1223307
