(-0.9, 2.4, 0.0),5.541897E-10
(-1.1, 1.8, 0.0),0.004318773
(-2.4, 2.1, 0.0),0.02758684
(-0.6, 3.2, 0.0),4.925015E-06
(-1.3, 1.4, 0.0),0.0001484599
(-0.4, 1.7, 0.0),0.0001042122
(-0.8, 3.0, 0.0),6.222919E-07
(-1.6, 2.1, 0.0),5.865358E-06
(-0.7, 2.5, 0.0),0.01038884
(-0.7, 1.5, 0.0),0.09250046
(-0.9, 0.6, 0.0),1.085924E-07
(-1.9, 1.7, 0.0),0.0006093442
(-0.8, 2.0, 0.0),2.332242E-05
(-1.4, 2.1, 0.0),0.1153881
(-1.2, 1.1, 0.0),0.0171289
(-2.3, 3.0, 0.0),0.425099
(-0.4, 2.2, 0.0),0.000565973
(-1.1, 2.8, 0.0),3.321651E-09
(-1.3, 0.6, 0.0),3.89167E-06
(-0.1, 2.5, 0.0),0.0004286688
(-1.8, 2.3, 0.0),0.0003933474
(-1.2, 2.1, 0.0),0.2990468
(-1.9, 1.6, 0.0),0.0006145491
(-1.4, 2.3, 0.0),0.006447474
(-1.3, 1.6, 0.0),0.001189386
(-0.4, 2.4, 0.0),9.562694E-06
(-0.6, 2.8, 0.0),7.231008E-06
(-1.2, 2.2, 0.0),0.002355384
(-1.0, 2.5, 0.0),1.772986E-06
(-1.8, 0.3, 0.0),3.121318E-06
(-0.8, 1.4, 0.0),0.003138785
(-0.5, 2.1, 0.0),7.543387E-05
(-2.2, 1.1, 0.0),8.264321E-05
(-1.1, 1.8, 0.0),0.004318775
(-1.5, 3.3, 0.0),0.000728767
(-0.6, 2.2, 0.0),0.000428841
(-1.0, 2.0, 0.0),0.001756366
(-2.3, 2.1, 0.0),0.0002691192
(-0.8, 2.8, 0.0),9.329949E-07
(-1.2, 1.5, 0.0),0.0001034885
(-1.7, 1.2, 0.0),0.001429771
(-3.1, 2.9, 0.0),1.172102E-11
(-1.7, 1.8, 0.0),0.8738574
(-1.4, 2.1, 0.0),0.1153858
(-3.8, 0.8, -0.7),0.009355075
(-3.2, 1.8, 0.0),7.564925E-10
(-2.2, 2.1, 0.0),0.00013376
(-1.9, 1.9, 0.0),1.323681E-07
(-1.3, 1.7, 0.0),0.0002233396
(-2.6, 1.6, 0.0),0.0003303376
(-2.7, 2.7, 0.0),2.718341E-10
(-1.7, 1.1, 0.0),7.483625E-08
(-1.9, 0.2, 0.0),0.0005373361
(-3.8, 2.3, -0.9),3.010662E-14
(-1.3, 1.3, 0.0),0.0001483507
(-2.5, 2.0, 0.0),0.0005887737
(-2.3, 1.1, 0.0),0.05654709
(-3.2, 2.0, 0.0),2.726635E-08
(-2.3, 0.2, 0.0),6.460896E-11
(-3.8, 2.0, -0.9),3.011023E-14
(-3.8, 1.6, -0.6),1.174852E-12
(-3.8, 2.6, -0.3),1.182132E-15
(-2.4, 3.3, 0.0),3.379224E-12
(-1.9, 2.2, 0.0),5.231046E-07
(-3.4, 2.9, 0.0),4.826909E-06
(-1.6, 1.4, 0.0),0.007398218
(-2.6, 3.1, 0.0),6.161325E-07
(-3.4, 2.3, 0.0),2.840351E-08
(-3.8, 2.1, -1.8),3.567817E-14
(-2.5, 1.9, 0.0),3.027289E-07
(-3.8, 2.4, -1.4),1.754072E-11
(-3.8, 0.2, 0.0),0.000165374
(-3.2, 2.7, 0.0),2.09128E-11
(-2.4, 2.1, 0.0),0.02805145
(-3.3, 0.1, -0.7),1.299831E-07
(-3.6, 0.1, -0.1),4.067256E-06
(-3.8, 0.3, -1.1),2.013525E-15
(-3.8, 1.5, -2.9),4.176762E-05
(-3.8, 1.7, -3.6),1.067804E-05
(-2.6, 0.1, -2.6),1.034418E-05
(-3.8, 1.0, -4.0),9.032775E-09
(-3.8, 2.0, -2.8),6.777921E-06
(-3.8, 1.6, -2.6),1.811925E-11
(-3.8, 0.9, -2.6),5.569078E-05
(-2.5, 0.1, -2.5),0.0960173
(-3.8, 2.4, -2.3),2.72998E-17
(-3.7, 0.1, -3.1),1.314447E-11
(-3.8, 1.8, -3.2),0.02483021
(-3.8, 1.4, -2.7),8.205544E-09
(-3.8, 0.7, -2.9),2.120977E-07
(-3.8, 1.8, -3.0),1.004828E-07
(-3.0, 0.1, -2.7),0.001940409
(-3.1, 0.1, -2.7),0.001729988
(-3.1, 0.1, -3.1),2.025113E-09
(-3.5, 0.1, -4.1),3.831958E-07
(-3.2, 0.1, -2.6),0.00165295
(-3.8, 0.9, -1.5),5.285904E-07
(-3.8, 1.4, -3.7),1.090574E-08
(-3.8, 2.5, -2.7),4.292852E-14
(-3.2, 0.1, -2.0),0.05047186
(-3.8, 0.8, -3.6),0.001338077
(-3.8, 1.3, -4.1),4.549126E-05
(-2.3, 0.1, -2.5),6.122527E-06
(-3.8, 1.6, -3.5),0.0005012828
(-3.8, 1.0, -2.8),8.120454E-06
(-3.8, 1.4, -3.0),5.727152E-05
(-8.7, 0.7, -13.8),3.946451E-16
(-2.3, 0.1, -3.3),2.348175E-09
(-3.8, 1.7, -3.3),0.0002271384
(-3.8, 0.7, -3.5),2.097036E-05
(-3.8, 0.2, -4.1),4.102749E-13
(-3.8, 1.7, -2.9),0.00102428
(-3.8, 1.5, -5.3),0.01335368
(-3.8, 0.9, -3.7),0.7133306
(-3.8, 2.2, -4.2),1.934037E-05
(-3.8, 1.5, -4.5),6.786817E-07
(-3.8, 1.2, -4.4),0.01543014
(-2.9, 0.1, -6.5),6.597051E-08
(-3.8, 1.2, -5.9),7.862572E-08
(-3.8, 1.0, -3.3),1.250922E-10
(-3.8, 2.2, -3.0),0.0009243235
(-8.4, 0.1, -12.4),3.201557E-08
(-3.1, 0.1, -3.6),1.160116E-05
(-3.8, 2.2, -4.7),8.282359E-08
(-3.8, 1.2, -4.3),0.5684818
(-2.6, 0.1, -3.6),2.381844E-07
