Time,X,Y,Z,Viewazimuth,ViewElevation
14.94321,-13.62273,2.15,-5.550777,262.6125,30.47855
15.04575,-14.12391,2.15,-5.578352,268.5242,26.02271
15.14981,-14.64647,2.15,-5.576499,272.6565,23.45744
15.24997,-15.14427,2.15,-5.521678,278.9829,22.08817
15.35174,-15.6438,2.15,-5.44017,279.4831,22.08817
15.45248,-16.14435,2.15,-5.360691,277.3041,22.08817
15.55496,-16.65609,2.15,-5.30443,276.1778,18.54549
15.65837,-17.1622,2.15,-5.224434,282.0897,17.03078
15.76763,-17.63893,2.15,-5.05936,306.8211,15.8929
15.8737,-17.96859,2.15,-4.944694,327.0725,16.28765
15.97626,-18.24508,2.15,-4.928737,327.0725,16.28765
16.08358,-18.57593,2.15,-4.715826,329.9583,15.64566
16.19394,-18.71534,2.15,-4.143924,332.9776,15.18613
16.30469,-18.68559,2.15,-3.498209,332.9776,15.18613
16.41857,-18.68559,2.15,-3.484472,332.9776,19.02873
16.51965,-18.68559,2.15,-3.484472,314.645,32.43916
16.62609,-18.68559,2.15,-3.484472,294.8457,36.71278
16.73938,-18.7183,2.15,-3.556021,240.2627,81.56851
16.83997,-19.0459,2.15,-4.010175,223.449,80.29167
16.94468,-19.22056,2.15,-4.576292,225.9163,75.74076
17.04539,-19.40781,2.15,-5.119337,230.8955,69.93399
17.151,-19.76628,2.15,-5.380955,248.4949,61.8123
17.25861,-20.27944,2.15,-5.413516,270.2844,53.54717
17.36142,-20.80131,2.15,-5.3654,277.5057,52.4404
17.46563,-21.32353,2.15,-5.307178,273.9697,41.00027
17.57001,-21.84839,2.15,-5.250586,279.396,33.4342
17.67016,-22.31936,2.15,-5.102232,296.3716,31.84352
17.77449,-22.42317,2.15,-4.834153,307.5131,28.72546
17.87916,-22.42377,2.15,-4.514817,313.0043,25.00532
17.98088,-22.43438,2.15,-4.152011,318.3998,20.15628
18.08415,-22.43476,2.15,-3.870917,318.7628,19.83429
18.18782,-22.43477,2.15,-3.683061,318.7628,19.83429
18.29171,-22.43477,2.15,-3.405047,318.7628,19.83429
18.39267,-22.44841,2.15,-3.002968,330.7469,11.90345
18.49571,-22.45028,2.15,-2.561475,332.4334,11.90344
18.59749,-22.45458,2.15,-2.229746,335.6989,11.1368
18.70079,-22.47441,2.15,-2.027462,350.5846,4.771464
18.80287,-22.47524,2.15,-1.973472,338.1047,11.88477
18.90312,-22.47524,2.15,-1.973472,322.3802,21.20644
19.00497,-22.47524,2.15,-1.973472,299.6454,24.96124
19.10557,-22.47524,2.15,-1.973472,297.0989,26.15476
19.20821,-22.47524,2.15,-1.973472,297.0989,26.15476
19.30894,-22.47524,2.15,-1.973472,281.2558,31.57768
19.41195,-22.47524,2.15,-1.973472,255.9492,27.6986
19.51443,-22.47524,2.15,-1.973472,255.9492,27.6986
19.61565,-22.47524,2.15,-1.973472,255.9492,27.6986
19.71693,-22.47524,2.15,-1.973472,215.1883,28.23078
19.81907,-22.47524,2.15,-1.973472,212.2747,27.93912
19.91997,-22.47524,2.15,-1.973472,212.2747,27.93912
20.02239,-22.47524,2.15,-1.973472,197.533,28.43186
20.12345,-22.47524,2.15,-1.973472,179.2691,20.51698
20.22508,-22.47593,2.15,-2.029392,180.7294,20.51197
20.32714,-22.47828,2.15,-2.241924,180.7294,20.51197
20.43109,-22.47828,2.15,-2.614403,180.7294,20.51197
20.53188,-22.47828,2.15,-3.103319,180.7294,20.51197
20.63443,-22.48011,2.15,-3.61207,180.7294,20.51197
20.73458,-22.48648,2.15,-4.112195,180.7294,20.51197
20.83712,-22.47454,2.15,-4.622102,180.7294,20.51197
20.93983,-22.48113,2.15,-5.139732,180.7294,20.51197
21.04031,-22.48587,2.15,-5.642673,180.7294,20.51197
21.14114,-22.48587,2.15,-6.145935,180.7294,20.51197
21.24158,-22.48587,2.15,-6.647499,180.7294,20.51197
21.34214,-22.48587,2.15,-7.143984,180.7294,20.51197
21.44377,-22.48587,2.15,-7.645444,180.7294,20.51197
21.54427,-22.48587,2.15,-8.141981,180.7294,20.51197
21.64672,-22.48587,2.15,-8.645177,180.7294,20.51197
21.74749,-22.48586,2.15,-9.144625,180.7294,20.51197
21.84988,-22.48586,2.15,-9.648834,180.7294,20.51197
21.95236,-22.48586,2.15,-10.14248,180.7294,20.51197
22.06461,-22.48586,2.15,-10.37186,180.7294,20.51197
22.16829,-22.48586,2.15,-10.37186,180.7294,20.51197
22.2696,-22.48586,2.15,-10.37186,180.7294,20.51197
22.37268,-22.48586,2.15,-10.37186,169.0063,19.44639
22.4742,-22.48586,2.15,-10.37186,169.0063,19.44639
22.58156,-22.48586,2.15,-10.37186,169.0063,19.44639
22.68261,-22.48586,2.15,-10.37186,169.0063,19.44639
22.78831,-22.48586,2.15,-10.37186,169.0063,19.44639
22.89208,-22.46562,2.15,-10.35255,169.0063,19.44639
22.99374,-22.2736,2.15,-10.26302,169.0063,19.44639
23.09951,-22.14674,2.15,-10.23656,169.0063,19.44639
23.20146,-22.12088,2.15,-10.23148,169.0063,19.44639
23.30438,-21.96675,2.15,-10.20154,169.0063,19.44639
23.40961,-21.86829,2.15,-10.18241,169.0063,19.44639
23.51281,-21.86829,2.15,-10.18241,169.0063,19.44639
23.61481,-21.86829,2.15,-10.18241,169.0063,19.44639
23.71656,-21.86829,2.15,-10.18241,169.0063,19.44639
23.81895,-21.86829,2.15,-10.18241,169.0063,19.44639
23.92178,-21.86829,2.15,-10.18241,169.0063,19.44639
24.02318,-21.86829,2.15,-10.18241,146.4049,23.35596
24.12907,-21.86829,2.15,-10.18241,100.3461,19.81788
24.2291,-21.86829,2.15,-10.18241,100.3461,19.81788
24.3328,-21.86829,2.15,-10.18241,100.3461,19.81788
24.43826,-21.86829,2.15,-10.18241,81.32066,10.008
24.54266,-21.83101,2.15,-10.17524,79.09132,9.1496
24.64788,-21.6371,2.15,-10.13786,79.09132,9.803115
24.75139,-21.28391,2.15,-10.06913,80.01494,11.09548
24.85942,-20.87246,2.15,-9.87254,84.0489,11.71404
24.96648,-20.85715,2.15,-9.618148,89.59366,11.71404
25.06838,-20.78975,2.15,-9.441675,90.70365,11.71404
25.17542,-20.66006,2.15,-9.283778,88.2268,15.77145
25.282,-20.20193,2.15,-9.163129,81.35276,16.59296
25.39344,-19.66179,2.15,-9.070896,79.89072,16.59296
25.50038,-19.09673,2.15,-9.053246,79.89072,16.59296
25.60259,-18.54397,2.15,-9.163369,77.66435,16.59296
25.71106,-18.0228,2.15,-9.089708,68.8498,16.59296
25.81938,-17.58216,2.15,-8.785079,57.60025,17.98953
25.92764,-17.26023,2.15,-8.27325,56.23108,17.98953
26.03057,-17.04995,2.15,-7.61835,56.23108,17.98953
26.13144,-16.88391,2.15,-6.961582,56.23108,17.98953
26.23145,-16.58139,2.15,-6.636259,63.16338,12.87368
26.33557,-16.39335,2.15,-6.733152,72.9002,7.934509
26.4384,-16.36563,2.15,-6.952651,74.25594,7.93451
26.54083,-16.37295,2.15,-7.026656,72.66457,7.93451
26.64339,-16.37379,2.15,-7.008506,72.60652,7.93451
26.74457,-16.37379,2.15,-6.946722,74.9192,7.718764
26.84767,-16.37379,2.15,-6.857033,78.34701,7.718766
26.94785,-16.37379,2.15,-6.762687,79.25558,7.718764
27.05096,-16.37379,2.15,-6.742776,79.75395,7.718766
27.15605,-16.37379,2.15,-6.742776,82.02776,7.493676
27.26067,-16.37379,2.15,-6.742776,84.62346,6.742864
27.36445,-16.37379,2.15,-6.742776,85.08947,6.742865
27.46601,-16.37379,2.15,-6.742776,85.08947,6.742865
27.56956,-16.37379,2.15,-6.742776,85.08947,6.742865
27.6732,-16.37379,2.15,-6.813044,85.08947,6.742865
27.77808,-16.37379,2.15,-7.023081,85.08947,6.742865
27.88145,-16.37379,2.15,-7.048597,85.08947,6.742865
27.98234,-16.37379,2.15,-7.020668,85.08947,6.742865
28.08636,-16.37379,2.15,-6.976126,85.08947,6.742865
28.18921,-16.37379,2.15,-6.932082,85.08947,6.742865
28.29044,-16.37379,2.15,-6.888795,85.08947,6.742865
28.39125,-16.37379,2.15,-6.845674,85.08947,6.742865
28.49417,-16.37379,2.15,-6.80199,85.08947,6.742865
28.59588,-16.37379,2.15,-6.765044,86.39857,6.742865
28.70122,-16.37379,2.15,-6.782653,98.06681,6.742864
28.80298,-16.37472,2.15,-7.018253,119.4878,7.652161
28.90708,-16.48425,2.15,-7.241313,121.623,7.652161
29.01168,-16.58702,2.15,-7.710845,121.623,7.652161
29.11173,-16.83094,2.15,-8.150771,121.623,7.652161
29.2162,-17.0065,2.15,-8.571567,120.5899,11.11441
29.31708,-16.85089,2.15,-8.749147,108.4042,14.94779
29.41845,-16.45331,2.15,-8.715092,108.2828,14.37414
29.51935,-15.93036,2.15,-8.75929,109.7728,13.08488
29.61972,-15.48912,2.15,-8.915223,113.7531,9.403457
29.72167,-15.03571,2.15,-9.13819,130.4115,4.757535
29.82365,-14.49934,2.15,-9.393409,141.9782,4.757535
29.92414,-13.89532,2.15,-9.566972,141.3176,7.082902
30.02777,-13.17969,2.15,-9.643754,139.8752,9.748977
30.1288,-12.4672,2.15,-9.676009,132.9013,17.26949
30.23973,-11.84054,2.15,-9.507509,120.5956,17.95052
30.34518,-11.29816,2.15,-9.15968,117.6479,12.00335
30.44646,-10.58342,2.15,-8.98331,128.8348,1.92631
30.55055,-9.839377,2.15,-9.026399,146.7047,358.4247
30.65346,-9.521295,2.15,-9.429923,156.158,358.4228
30.75456,-9.485375,2.15,-9.949906,156.9245,359.3382
30.86105,-9.424664,2.15,-10.48866,157.1126,5.068795
30.97133,-9.317436,2.15,-11.0297,133.3571,28.595
31.08284,-9.164016,2.15,-11.25372,83.28284,39.28081
31.19198,-9.164015,2.15,-11.25372,67.90126,39.2808
31.29379,-9.164015,2.15,-11.25372,69.88133,28.25913
31.40175,-9.164015,2.15,-11.25372,100.5039,356.9185
31.50592,-9.156245,2.15,-11.2721,134.9277,349.527
31.60825,-9.156245,2.15,-11.2721,154.3776,349.527
31.70952,-9.156245,2.15,-11.2721,155.3945,349.527
31.82952,-9.156245,2.15,-11.2721,155.3945,349.527
31.94983,-9.156245,2.15,-11.2721,78.67358,40.00558
32.05442,-9.156245,2.15,-11.08966,56.3875,41.05984
32.15497,-9.156245,2.15,-10.79805,54.34397,41.05984
32.25708,-8.999796,2.15,-10.41681,54.34397,41.05984
32.35995,-8.58159,2.15,-10.10283,54.34397,41.05984
32.4642,-8.196802,2.15,-9.705698,62.4079,36.67742
32.56656,-7.858187,2.15,-9.2455,63.12947,36.67742
32.67093,-7.443815,2.15,-8.900887,67.1939,34.46627
32.77297,-6.958367,2.15,-8.745726,80.10403,27.35927
32.87609,-6.44587,2.15,-8.689988,88.15781,25.90768
32.98121,-5.950193,2.15,-8.730214,105.2165,23.61683
33.08337,-5.618155,2.15,-8.863608,115.9913,21.98258
33.18712,-5.434619,2.15,-8.953091,115.9913,21.98258
33.28892,-5.395311,2.15,-8.972255,120.9548,21.79799
33.39429,-5.354597,2.15,-9.005346,132.8777,20.34661
33.49549,-5.207494,2.15,-9.152097,135.4531,20.34661
33.59707,-4.95489,2.15,-9.410295,135.6335,20.34661
33.70062,-4.611901,2.15,-9.760954,135.6335,20.34661
33.80336,-4.31469,2.15,-10.19519,137.3539,21.21283
33.90429,-4.228365,2.15,-10.64265,135.8356,24.25746
34.00586,-4.312694,2.15,-11.07485,126.9769,27.43436
34.10835,-4.491477,2.15,-11.53108,113.7515,29.14306
34.21427,-4.597823,2.15,-12.0571,95.74282,35.80242
34.32283,-4.488148,2.15,-12.57401,53.22462,45.23346
34.42796,-4.122575,2.15,-12.86917,34.15762,44.48287
34.53339,-3.860213,2.15,-13.04719,34.15762,44.48287
34.63944,-3.673295,2.15,-13.17401,34.15762,44.48287
34.74303,-3.47467,2.15,-13.23468,345.5323,18.23585
34.84552,-3.418037,2.15,-13.21361,334.3076,12.04863
34.94953,-3.418037,2.15,-13.21361,334.3076,12.04863
35.05418,-3.418037,2.15,-13.21361,334.3076,12.04863
35.15484,-3.418037,2.15,-13.21361,334.3076,12.04863
35.27338,-3.456153,2.15,-13.1155,346.3752,12.89283
35.37379,-3.50939,2.15,-12.85417,349.6291,12.89283
35.4785,-3.5798,2.15,-12.39952,351.6336,12.89283
35.58104,-3.657988,2.15,-11.86788,351.6336,12.89283
35.68126,-3.730186,2.15,-11.37697,351.6336,12.89283
35.78263,-3.805381,2.15,-10.86567,351.6336,12.89283
35.88659,-3.880802,2.15,-10.35284,351.6336,12.89283
35.98711,-3.953921,2.15,-9.854977,351.8479,12.89283
36.08796,-4.013475,2.15,-9.354516,356.2422,12.89283
36.18984,-4.000166,2.15,-8.840759,6.227587,11.54777
36.29005,-3.936546,2.15,-8.34425,7.696748,11.54777
36.39199,-3.847923,2.15,-7.842173,15.46317,8.711793
36.50553,-3.647408,2.15,-7.41073,47.89777,0.7414467
36.62564,-3.435813,2.15,-7.240734,62.50678,359.3383
36.73264,-3.431215,2.15,-7.028109,63.5942,359.3383
36.83649,-3.411278,2.15,-6.760857,63.5942,359.3383
36.94003,-3.053966,2.15,-6.350224,63.11333,0.3127668
37.04128,-2.703199,2.15,-5.898423,62.58213,1.118971
37.14314,-2.317596,2.15,-5.539997,62.58213,1.274287
37.24342,-1.854287,2.15,-5.34152,56.58792,4.162239
37.34457,-1.339061,2.15,-5.155703,40.36749,5.3406
37.44695,-0.7365809,2.15,-4.983984,36.84407,5.3406
37.55115,-0.5910199,2.15,-4.854935,34.99069,5.3406
37.65522,-0.5941146,2.15,-4.7033,11.79288,11.19295
37.75581,-0.5656393,2.15,-4.224037,0.6041582,11.88361
37.85906,-0.5522817,2.15,-3.710157,0.6041582,11.88361
37.96254,-0.5326063,2.15,-3.194364,0.6041582,11.88361
38.06362,-0.5139309,2.15,-2.689698,0.6041582,11.88361
38.16438,-0.6690476,2.15,-2.227527,314.618,19.27373
38.26919,-1.018098,2.15,-1.80367,297.8255,20.03337
38.37492,-1.260032,2.15,-1.369804,297.8255,20.03337
38.47783,-1.419355,2.15,-1.153711,297.8255,20.03337
38.58374,-1.489192,2.15,-1.032831,250.2455,26.46651
38.68384,-1.59055,2.15,-0.9435697,219.6611,26.04625
38.78515,-1.702166,2.15,-1.05425,219.6611,26.04625
38.88719,-1.90276,2.15,-1.296199,219.6611,26.04625
38.99152,-2.208033,2.15,-1.66441,219.6611,26.04625
39.09206,-2.528014,2.15,-2.050362,219.6611,26.04625
39.19722,-2.857378,2.15,-2.447632,219.6611,26.04625
39.29882,-3.180873,2.15,-2.839387,219.6611,26.04625
39.39959,-3.30469,2.15,-3.299966,219.6611,26.04625
39.50286,-3.32749,2.15,-3.860241,219.6611,26.04625
39.60556,-3.326603,2.15,-4.519786,219.6611,26.04625
39.7079,-3.259752,2.15,-5.245058,219.6611,26.04625
39.81467,-3.190728,2.15,-5.983668,219.6611,26.04625
39.92131,-3.348349,2.15,-6.498755,279.3684,11.19667
40.02931,-3.600555,2.15,-6.503222,337.8414,354.5136
40.13354,-3.355887,2.15,-6.116879,338.7558,354.5136
40.23644,-3.347669,2.15,-5.915856,338.7558,354.5136
40.33819,-3.347417,2.15,-5.875529,338.7558,354.5136
40.44259,-3.347553,2.15,-5.897272,338.7558,354.5136
40.54394,-3.348073,2.15,-5.980534,338.7558,354.5136
40.6477,-3.372862,2.15,-6.160168,338.7558,354.5136
40.7494,-3.630826,2.15,-6.452767,338.7558,354.5136
40.85444,-3.955452,2.15,-6.57897,338.7558,354.5136
40.95516,-4.122485,2.15,-6.643906,338.7558,354.5136
41.05715,-4.153885,2.15,-6.656113,338.7558,354.5136
41.16118,-4.153885,2.15,-6.656113,338.7558,354.5136
41.26367,-4.153885,2.15,-6.656113,326.306,357.8685
41.36432,-4.153885,2.15,-6.656113,313.1634,1.918477
41.46521,-4.153885,2.15,-6.656113,311.1169,3.049349
41.56664,-4.153885,2.15,-6.656113,311.1169,3.049349
41.67348,-4.15687,2.15,-6.653507,311.1169,3.049349
41.77425,-4.238547,2.15,-6.582214,311.1169,3.049349
41.87562,-4.446552,2.15,-6.400651,311.1169,3.049349
41.97718,-4.697865,2.15,-6.098387,311.1169,3.049349
42.07997,-4.95551,2.15,-5.548178,311.1169,3.049349
42.18414,-5.043352,2.15,-4.900381,319.0248,2.830953
42.28742,-4.966343,2.15,-4.192106,324.8698,3.781452
42.39165,-4.809369,2.15,-3.495598,329.0166,4.690297
42.49364,-4.608241,2.15,-2.796104,336.0385,5.504009
42.59561,-4.600987,2.15,-2.116589,333.7539,6.834203
42.69947,-4.616113,2.15,-1.425189,303.8925,9.544433
42.80148,-4.928766,2.15,-0.9116923,282.5349,14.69553
42.90305,-5.411534,2.15,-0.6664202,275.178,14.93422
43.00393,-5.911295,2.15,-0.5838606,276.6925,13.51389
43.11266,-6.428685,2.15,-0.5227614,277.371,13.17464
43.22355,-6.77651,2.15,-0.5184059,273.8362,12.27426
43.32847,-6.77651,2.15,-0.5184059,266.1593,11.1408
43.43526,-6.77651,2.15,-0.5184059,254.5996,9.90569
43.538,-6.77651,2.15,-0.5184059,258.0795,9.354459
43.64017,-6.77651,2.15,-0.5184059,259.2726,9.354459
43.74416,-6.77651,2.15,-0.5184059,233.1345,32.09598
43.84974,-6.704092,2.15,-0.7194478,174.2492,55.25093
43.95752,-6.674735,2.15,-0.9529582,172.5641,55.25093
44.05896,-6.666344,2.15,-1.017246,172.5641,55.25093
44.16147,-6.666344,2.15,-1.017246,164.2316,55.23422
44.26537,-6.660483,2.15,-1.010811,131.4023,34.32171
44.36964,-6.573358,2.15,-0.9070494,129.8112,33.12233
44.47454,-6.361665,2.15,-0.6965739,136.7316,29.76106
44.58002,-5.908076,2.15,-0.5303504,143.889,27.61877
44.68173,-5.309859,2.15,-0.5186102,146.4943,25.64461
44.78178,-4.676795,2.15,-0.6919639,166.9896,17.86488
44.88396,-4.615805,2.15,-1.145202,176.9754,13.12123
44.98502,-4.601052,2.15,-1.636221,176.9754,13.3442
45.09433,-4.580755,2.15,-2.149637,176.9754,13.3442
45.19513,-4.588452,2.15,-2.663724,190.4303,7.036337
45.29751,-4.751733,2.15,-3.023562,226.5684,356.922
45.40529,-4.821995,2.15,-3.182644,238.6474,358.0856
45.51358,-4.821995,2.15,-3.231872,238.6474,358.0856
45.61503,-4.821995,2.15,-3.231872,238.6474,358.0856
45.72309,-4.821995,2.15,-3.24353,257.9599,357.7813
45.8325,-4.823121,2.15,-3.293138,258.388,357.7813
45.94444,-4.85241,2.15,-3.440556,258.388,357.7813
46.04489,-5.148372,2.15,-3.742542,259.614,359.4003
46.15099,-5.657327,2.15,-3.984967,261.6009,0.8981728
46.25423,-6.163533,2.15,-4.071596,262.8255,1.387445
46.36197,-6.607479,2.15,-4.134387,263.1178,5.451709
46.46702,-6.613131,2.15,-4.271803,263.1178,5.958213
46.57821,-6.772852,2.15,-4.65804,263.1178,5.958213
46.67973,-7.246228,2.15,-5.126315,263.1178,5.958213
46.78013,-7.711171,2.15,-5.515673,263.1178,5.958213
46.88457,-8.196484,2.15,-5.558018,265.2126,5.958213
46.98819,-8.737417,2.15,-5.501032,266.8994,5.958213
47.08961,-9.252647,2.15,-5.37877,267.1717,5.958213
47.19494,-9.775495,2.15,-5.385574,267.1717,5.958213
47.29958,-10.30087,2.15,-5.41153,267.1717,5.958213
47.40042,-10.80344,2.15,-5.436359,267.1717,5.958213
47.50541,-11.32924,2.15,-5.462336,267.1717,5.958213
47.61176,-11.85496,2.15,-5.488308,267.1717,5.958213
47.71637,-12.38263,2.15,-5.514377,267.1717,5.958213
47.81778,-12.87562,2.15,-5.537851,267.1717,5.958213
47.91962,-13.40187,2.15,-5.465017,267.1717,5.958213
48.0224,-13.9016,2.15,-5.247935,267.1717,5.958213
48.12666,-14.51802,2.15,-5.001409,228.8227,19.47569
48.22735,-15.18575,2.15,-5.28458,185.3024,20.20762
48.32786,-15.66765,2.15,-5.521098,173.4362,21.22879
48.42794,-16.12764,2.15,-5.549453,173.2307,21.22879
48.53263,-16.61394,2.15,-6.051215,173.2307,21.22879
48.63473,-17.06211,2.15,-6.620122,173.2307,21.22879
48.73695,-17.44554,2.15,-7.174884,156.0812,21.22879
48.8456,-17.35677,2.15,-7.736743,133.6628,19.7405
