(-1.2, 2.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 2.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 2.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 2.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 2.2, -2.4)
(-0.2, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.2)
(-1.2, 2.2, -2.4)
(-0.5, -0.1, 0.9)
(-0.1, 1.0, 0.1)
(0.9, 0.0, 0.5)
(-1.2, 2.2, -2.4)
(-0.5, -0.1, 0.8)
(-0.1, 1.0, 0.1)
(0.9, 0.0, 0.5)
(-1.2, 2.2, -2.4)
(-0.5, -0.1, 0.8)
(-0.1, 1.0, 0.1)
(0.9, 0.0, 0.5)
(-1.2, 2.2, -2.4)
(-0.8, -0.2, 0.6)
(-0.2, 1.0, 0.1)
(0.6, 0.0, 0.8)
(-1.2, 2.2, -2.4)
(-0.9, -0.3, -0.1)
(-0.3, 0.9, 0.0)
(-0.1, 0.0, 1.0)
(-1.2, 2.2, -2.4)
(-0.9, -0.3, -0.1)
(-0.3, 0.9, 0.0)
(-0.1, 0.0, 1.0)
(-1.2, 2.2, -2.4)
(-0.9, -0.3, -0.1)
(-0.3, 0.9, 0.0)
(-0.1, 0.0, 1.0)
(-1.2, 2.2, -2.4)
(-0.8, -0.2, -0.5)
(-0.2, 1.0, -0.1)
(-0.5, 0.0, 0.8)
(-1.2, 2.2, -2.4)
(-0.8, -0.2, -0.6)
(-0.2, 1.0, -0.1)
(-0.6, 0.0, 0.8)
(-1.2, 2.2, -2.4)
(-0.8, -0.2, -0.6)
(-0.1, 1.0, -0.1)
(-0.6, 0.0, 0.8)
(-1.2, 2.2, -2.4)
(-0.8, -0.2, -0.6)
(-0.1, 1.0, -0.1)
(-0.6, 0.0, 0.8)
(-1.2, 2.2, -2.4)
(-0.7, -0.2, -0.7)
(-0.1, 1.0, -0.1)
(-0.7, 0.0, 0.7)
(-1.4, 2.2, -2.6)
(-0.7, -0.2, -0.7)
(-0.2, 1.0, -0.2)
(-0.7, 0.0, 0.7)
(-1.7, 2.2, -2.9)
(-0.7, -0.2, -0.7)
(-0.2, 1.0, -0.2)
(-0.7, 0.0, 0.7)
(-1.9, 2.2, -3.4)
(-0.7, -0.2, -0.7)
(-0.2, 1.0, -0.2)
(-0.7, 0.0, 0.7)
(-2.0, 2.2, -4.1)
(-0.8, -0.2, -0.6)
(-0.1, 1.0, -0.1)
(-0.6, 0.0, 0.8)
(-2.1, 2.2, -4.8)
(-0.8, -0.2, -0.6)
(-0.1, 1.0, -0.1)
(-0.6, 0.0, 0.8)
(-2.2, 2.2, -5.5)
(-0.8, -0.2, -0.5)
(-0.1, 1.0, -0.1)
(-0.5, 0.0, 0.9)
(-2.5, 2.2, -6.2)
(-1.0, -0.2, -0.2)
(-0.1, 1.0, 0.0)
(-0.3, 0.0, 1.0)
(-2.9, 2.2, -6.3)
(-1.0, -0.1, 0.1)
(-0.1, 1.0, 0.0)
(0.1, 0.0, 1.0)
(-3.5, 2.2, -6.5)
(-1.0, -0.1, 0.1)
(-0.1, 1.0, 0.0)
(0.1, 0.0, 1.0)
(-4.0, 2.2, -6.5)
(-1.0, -0.1, 0.1)
(-0.1, 1.0, 0.0)
(0.1, 0.0, 1.0)
(-4.5, 2.2, -6.5)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-4.9, 2.2, -6.4)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-5.1, 2.2, -6.2)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-5.2, 2.2, -6.1)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-5.2, 2.2, -6.1)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-5.4, 2.2, -6.0)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-5.8, 2.2, -6.0)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-6.2, 2.2, -5.8)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-6.7, 2.2, -5.6)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-7.1, 2.2, -5.5)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-7.4, 2.2, -5.4)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-7.6, 2.2, -5.3)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-7.9, 2.2, -5.3)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-8.1, 2.2, -5.1)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
