Time,X,Y,Z,Viewazimuth,ViewElevation
19.03919,-1.674816,1.165,-3.061463,198.768,6.714362
19.14182,-1.674816,1.165,-3.061463,198.768,5.665838
19.24378,-1.676894,1.165,-3.067489,199.024,5.665839
19.34447,-1.715724,1.165,-3.180105,199.024,5.665839
19.44453,-1.803125,1.165,-3.433592,199.024,5.665839
19.54883,-1.94699,1.165,-3.850841,199.024,5.665839
19.65451,-2.119827,1.165,-4.352115,199.024,5.665839
19.76033,-2.27689,1.165,-4.807255,200.5415,5.665838
19.86324,-2.487674,1.165,-5.327704,204.329,5.665838
19.98253,-2.763493,1.165,-5.767878,227.2109,9.735815
20.08476,-3.07971,1.165,-6.056765,227.681,9.735815
20.18689,-3.238653,1.165,-6.200758,228.7328,9.735816
20.41396,-3.271719,1.165,-6.229392,274.5463,9.735816
20.51908,-3.325586,1.165,-6.216598,287.7378,4.501767
20.6239,-3.525288,1.165,-6.132237,298.3586,1.136094
20.72924,-3.53084,1.165,-5.989464,300.6384,0.5712741
20.83172,-3.54273,1.165,-5.672983,300.6384,0.5712741
20.93652,-3.567831,1.165,-5.238114,300.6384,0.5712741
21.03659,-3.581835,1.165,-4.766479,300.6384,0.5712741
21.14178,-3.447461,1.165,-4.274793,300.6384,0.5712741
21.40723,-3.294862,1.165,-4.001509,300.6384,0.5712741
21.51326,-3.289271,1.165,-3.994844,300.6384,0.5712741
21.62007,-3.193921,1.165,-4.05132,300.6384,0.5712741
21.72405,-2.958329,1.165,-4.189915,299.8315,0.831054
21.8303,-2.556886,1.165,-4.379632,283.7851,5.938886
21.93559,-2.044255,1.165,-4.396457,255.5254,7.150086
22.04023,-1.580765,1.165,-4.152997,229.3113,7.751849
22.14827,-1.277214,1.165,-3.731988,202.059,7.75185
22.25502,-1.133575,1.165,-3.367104,201.3991,7.751852
22.3557,-1.057014,1.165,-3.171889,202.0157,7.75185
22.45983,-1.048198,1.165,-3.148793,205.0735,7.463736
22.56437,-1.118406,1.165,-3.296957,205.6565,7.463733
22.67078,-1.265037,1.165,-3.595723,206.572,7.169902
22.77192,-1.477007,1.165,-4.014702,207.0831,6.900171
22.87293,-1.707816,1.165,-4.463908,207.381,6.90017
22.97721,-1.951148,1.165,-4.927485,208.5208,6.90017
23.07959,-2.204437,1.165,-5.354763,224.6398,6.90017
23.17987,-2.529717,1.165,-5.778989,240.4179,9.197706
23.28038,-2.817814,1.165,-6.29025,240.4179,9.197706
23.3895,-3.091514,1.165,-6.778226,240.4179,9.197706
23.4936,-3.286026,1.165,-7.218531,252.5565,11.52864
23.59908,-3.455665,1.165,-7.350662,274.5216,16.59949
23.70302,-3.722056,1.165,-7.331988,274.5216,16.59949
23.80625,-4.147466,1.165,-7.297246,275.7345,15.67518
23.91095,-4.632657,1.165,-7.232522,279.7879,11.57612
24.01634,-5.084733,1.165,-7.022774,280.2905,9.787368
24.11755,-5.307271,1.165,-6.702666,279.9467,8.681961
24.2217,-5.353262,1.165,-6.250715,278.9011,8.681961
24.32834,-5.286043,1.165,-5.751788,277.8845,8.681959
24.43351,-5.24011,1.165,-5.420107,277.8845,8.681959
24.53838,-5.217542,1.165,-5.257137,277.8845,8.681959
24.63931,-5.214839,1.165,-5.237626,277.8845,8.681959
24.73934,-5.249181,1.165,-5.23287,277.8845,8.681959
24.84627,-5.439073,1.165,-5.206573,277.8845,8.681959
24.95007,-5.790139,1.165,-5.157955,277.8845,8.681959
25.0568,-6.266126,1.165,-5.099769,276.2427,8.681961
25.16086,-6.819731,1.165,-5.045376,274.9975,8.392255
25.26752,-7.352934,1.165,-4.998751,274.9975,8.392255
25.37383,-7.866182,1.165,-4.95387,274.9975,8.392255
25.47819,-8.410999,1.165,-4.906229,274.9975,8.392255
25.58363,-8.932646,1.165,-4.860614,274.9975,8.392255
25.68859,-9.452309,1.165,-4.815173,274.9975,8.392255
25.78918,-9.896916,1.165,-4.776295,274.9975,8.392255
25.89106,-10.20204,1.165,-4.749614,274.9975,8.392255
25.99463,-10.35479,1.165,-4.736257,274.9975,8.392255
26.09522,-10.37457,1.165,-4.734527,274.9975,8.392255
26.20429,-10.5001,1.165,-4.72355,274.9975,8.392255
26.31163,-10.79479,1.165,-4.697782,274.9975,8.392255
26.41493,-11.24418,1.165,-4.658485,274.9975,8.392255
26.51532,-11.77037,1.165,-4.612473,274.9975,8.392255
26.61556,-12.25989,1.165,-4.569667,274.9975,8.392255
26.80176,-12.62581,1.165,-4.53767,274.9975,8.392255
26.90684,-13.24592,1.165,-4.483445,274.9975,8.392255
27.00864,-13.33834,1.165,-4.475363,274.9975,8.392255
27.11023,-13.33834,1.165,-4.475363,274.9975,8.392255
27.21307,-13.33854,1.165,-4.477689,274.9975,8.392255
27.3158,-13.3481,1.165,-4.586987,274.9975,8.392255
27.41999,-13.36988,1.165,-4.83606,274.9975,8.392255
27.52535,-13.38344,1.165,-4.98919,275.2616,8.392255
27.62965,-13.42038,1.165,-5.001918,275.9208,7.723281
27.73074,-13.60303,1.165,-4.980712,276.8937,3.272004
27.83654,-13.95894,1.165,-4.93598,277.1784,358.079
27.93745,-14.43425,1.165,-4.876117,277.1784,351.2114
28.0423,-14.95572,1.165,-4.81044,277.1784,349.2801
28.14549,-15.472,1.165,-4.745416,277.1784,349.2801
28.24914,-15.98662,1.165,-4.680603,277.1784,349.2801
28.35257,-16.50612,1.165,-4.686155,278.6609,350.6643
28.4545,-17.04063,1.165,-4.829114,280.5313,352.5407
28.56064,-17.64191,1.165,-5.127402,282.1377,353.8548
28.66195,-18.24959,1.165,-5.50638,283.4556,354.4193
28.76444,-18.87034,1.165,-5.860648,285.1644,355.1384
28.87072,-19.34563,1.165,-6.03086,294.5502,355.3808
28.9775,-19.34563,1.165,-6.059321,297.2205,355.3808
29.08047,-19.35305,1.165,-6.013983,297.2205,355.3808
29.1896,-19.35309,1.165,-6.004054,297.2205,355.3808
29.29086,-19.35996,1.165,-5.949938,297.2205,355.3808
29.39438,-19.46664,1.165,-5.773382,297.2205,355.6316
29.496,-19.8258,1.165,-5.581878,297.2205,355.6316
29.65505,-19.99462,1.165,-5.495044,297.2205,355.6316
29.75719,-21.02116,1.165,-5.032209,297.2205,355.6316
29.86174,-21.51674,1.165,-5.013257,297.2205,355.6316
29.96399,-21.87128,1.165,-5.039531,297.2205,355.6316
30.06777,-22.00601,1.165,-5.005496,297.2205,355.6316
30.1713,-22.01338,1.165,-5.001703,297.4483,355.6316
30.27618,-22.00146,1.165,-4.978747,297.4483,355.6316
30.38299,-21.91995,1.165,-4.821822,297.4483,355.6316
30.48919,-21.8258,1.165,-4.614906,296.5025,356.0497
30.5925,-21.85441,1.165,-4.579274,295.0883,357.5149
30.69506,-21.85526,1.165,-4.577463,293.944,357.8402
30.79918,-21.8541,1.165,-4.577977,293.944,357.8402
30.90469,-21.75399,1.165,-4.622429,293.944,357.8402
31.01132,-21.49583,1.165,-4.737066,293.6186,357.8402
31.11567,-21.07629,1.165,-4.91613,292.6984,358.4788
31.21909,-20.60084,1.165,-5.115,292.6984,358.4788
31.49178,-20.22054,1.165,-5.273458,222.8191,38.06747
31.5938,-19.3401,1.165,-4.178309,217.8589,38.28637
31.69789,-19.3521,1.165,-3.786401,211.2034,38.28637
31.80258,-19.64576,1.165,-3.612643,202.8661,38.28638
31.90546,-20.12351,1.165,-3.589419,192.8394,38.28637
32.00912,-20.56903,1.165,-3.578557,185.7928,28.89576
32.11131,-20.63919,1.165,-3.577455,183.1262,22.43195
32.21259,-20.63919,1.165,-3.577455,181.7161,10.01874
32.31389,-20.63919,1.165,-3.577455,181.7161,7.073321
32.41946,-20.63919,1.165,-3.577455,182.6916,7.07332
32.52552,-20.63919,1.165,-3.577455,183.5652,7.073321
32.6269,-20.63919,1.165,-3.577455,184.4141,7.07332
32.7284,-20.63919,1.165,-3.577455,184.6695,7.07332
32.83165,-20.64533,1.165,-3.651098,185.1758,6.77089
32.93798,-20.67092,1.165,-3.892658,186.9036,6.494262
33.03858,-20.6789,1.165,-4.287037,190.6341,6.494261
33.1414,-20.59327,1.165,-4.797602,198.8103,6.494262
33.34067,-20.55048,1.165,-4.929659,4.033328,6.494262
33.44588,-20.62312,1.165,-4.713614,15.21384,6.49426
33.54626,-20.62312,1.165,-4.713614,15.21384,6.49426
33.65144,-20.62312,1.165,-4.713614,20.84845,6.49426
33.75739,-20.62312,1.165,-4.713614,65.02522,6.494261
33.86088,-20.62312,1.165,-4.713614,71.1941,6.187489
33.96548,-20.62312,1.165,-4.713614,73.07779,5.884184
34.0711,-20.62312,1.165,-4.713614,75.11785,5.884184
34.17536,-20.62312,1.165,-4.713614,109.9344,7.0954
34.27554,-20.62312,1.165,-4.713614,119.4782,7.014881
34.37969,-20.62312,1.165,-4.713614,121.6606,7.014881
34.48302,-20.61817,1.165,-4.716668,121.6606,7.014881
34.58924,-20.50706,1.165,-4.78518,121.6606,7.014881
34.69387,-20.25831,1.165,-4.938579,121.6606,7.014881
34.79695,-19.8789,1.165,-5.172544,121.6606,7.014881
34.90048,-19.43654,1.165,-5.445333,121.6606,7.014881
35.00854,-19.01332,1.165,-5.706316,121.6606,7.014881
35.11103,-18.72567,1.165,-5.883702,121.6606,7.014881
35.21627,-18.57406,1.165,-5.976816,121.3313,7.014882
35.32085,-18.55222,1.165,-5.990113,117.5297,7.014882
35.42228,-18.55603,1.165,-6.032254,90.40802,7.014881
35.5295,-18.54401,1.165,-6.24069,84.42236,7.014881
35.63485,-18.51884,1.165,-6.474933,83.73554,7.014881
35.73645,-18.51128,1.165,-6.543783,83.73554,7.014881
35.83702,-18.51128,1.165,-6.543783,83.73554,7.014881
35.93851,-18.51128,1.165,-6.543783,83.73554,7.014881
36.15578,-18.5045,1.165,-6.605543,83.73554,7.014881
36.26227,-18.49559,1.165,-6.604565,83.73554,7.014881
36.36618,-18.36314,1.165,-6.590025,83.73554,7.014881
36.47206,-18.06241,1.165,-6.557013,84.01322,7.014881
36.57232,-17.62162,1.165,-6.519643,86.78825,7.014881
36.67341,-17.11471,1.165,-6.525417,89.14734,6.621685
36.77864,-16.58697,1.165,-6.59515,89.14734,6.621685
36.88561,-16.25499,1.165,-6.590429,89.14734,6.621685
36.98623,-16.25499,1.165,-6.590429,89.14734,6.621685
37.08797,-16.25499,1.165,-6.589352,89.14734,6.621685
37.19408,-16.25499,1.165,-6.589352,89.72074,6.621685
37.29513,-16.25499,1.165,-6.633609,90.29974,6.621685
37.40076,-16.25499,1.165,-6.835474,90.29974,6.621685
37.50421,-16.25499,1.165,-7.027999,90.29974,6.621685
37.60551,-16.25499,1.165,-7.062109,90.29974,6.621685
37.70781,-16.25499,1.165,-7.060989,90.29974,6.621685
37.8121,-16.25499,1.165,-6.958613,90.29974,6.621685
37.91211,-16.25499,1.165,-6.799282,90.29974,6.621685
38.01417,-16.25499,1.165,-6.772841,90.29974,6.621685
38.12076,-16.25499,1.165,-6.772841,90.29974,6.621685
38.22549,-16.25499,1.165,-6.772841,90.29974,6.621685
38.32709,-16.25499,1.165,-6.772841,90.29974,6.621685
38.4301,-16.25499,1.165,-6.772841,90.29974,6.621685
38.53296,-16.25499,1.165,-6.772841,90.29974,6.621685
38.63521,-16.25499,1.165,-6.772841,90.29974,6.621685
38.73849,-16.25499,1.165,-6.772841,90.29974,6.621685
38.84515,-16.25499,1.165,-6.772841,90.29974,6.621685
38.9452,-16.25499,1.165,-6.772841,90.29974,6.621685
39.0463,-16.25499,1.165,-6.772841,90.29974,6.621685
39.15101,-16.25499,1.165,-6.772841,90.29974,6.621685
39.2517,-16.25499,1.165,-6.772841,90.29974,6.621685
39.35764,-16.25499,1.165,-6.772841,92.23104,6.902992
39.46117,-16.24541,1.165,-6.773308,93.08977,6.902993
39.56265,-16.24541,1.165,-6.773308,93.08977,6.902993
39.81533,-16.24541,1.165,-6.773308,321.0658,270
39.91884,-16.24541,1.165,-6.773308,328.155,270
40.02067,-16.24541,1.165,-6.773308,331.6182,270
40.12505,-16.24541,1.165,-6.773308,340.659,270
40.22833,-16.24541,1.165,-6.773308,346.137,270
40.32856,-16.24541,1.165,-6.773308,346.137,273.6649
40.42982,-16.24541,1.165,-6.773308,345.7581,274.2837
40.53344,-16.24541,1.165,-6.773308,342.2545,277.5233
40.63375,-16.24541,1.165,-6.773308,341.9885,277.5233
40.73414,-16.24541,1.165,-6.773308,341.9885,277.5233
40.84099,-16.24541,1.165,-6.773308,341.9885,277.5233
40.95008,-16.24541,1.165,-6.773308,341.9885,277.5233
