Time,X,Y,Z,Viewazimuth,ViewElevation
18.56238,-2.557363,1.279999,-7.248802,99.6703,270
18.67348,-2.557363,1.279999,-7.248802,138.9762,270
18.77902,-2.557363,1.279999,-7.248802,142.6132,270
18.87982,-2.557363,1.279999,-7.248802,142.6132,270
18.98643,-2.557363,1.279999,-7.248802,142.6132,270
19.09872,-2.557363,1.279999,-7.248802,147.392,270
19.20474,-2.557363,1.279999,-7.248802,154.8043,270
19.30668,-2.557363,1.279999,-7.248802,156.4262,270
19.41386,-2.557363,1.279999,-7.248802,156.4262,270
19.52602,-2.557363,1.279999,-7.248802,156.4262,270
19.63263,-2.557363,1.279999,-7.248802,156.4262,270
19.73309,-2.557363,1.279999,-7.248802,156.4262,270
19.83339,-2.557363,1.279999,-7.248802,156.4262,270
19.93763,-2.557363,1.279999,-7.248802,156.4262,270
20.04228,-2.557363,1.279999,-7.248802,156.4262,270
20.14633,-2.557363,1.279999,-7.248802,156.4262,270
20.25177,-2.557363,1.279999,-7.248802,156.4262,270
20.35306,-2.557363,1.279999,-7.248802,156.4262,270
20.45374,-2.557363,1.279999,-7.248802,156.4262,270
20.55532,-2.557363,1.279999,-7.248802,156.4262,270
20.65665,-2.557363,1.279999,-7.248802,156.4262,270
20.76285,-2.557363,1.279999,-7.248802,156.4262,270
20.86726,-2.557363,1.279999,-7.248802,156.4262,270
20.96988,-2.557363,1.279999,-7.248802,156.4262,270
21.07278,-2.557363,1.279999,-7.248802,156.4262,270
21.18535,-2.557363,1.279999,-7.248802,156.4262,270
21.29185,-2.557363,1.279999,-7.248802,156.4262,270
21.39447,-2.557363,1.279999,-7.248802,156.4262,270
21.50714,-2.557363,1.279999,-7.248802,156.4262,270
21.60785,-2.557363,1.279999,-7.248802,156.4262,270
21.71004,-2.557363,1.279999,-7.248802,156.4262,270
21.81558,-2.557363,1.279999,-7.248802,156.4262,270
21.92502,-2.557363,1.279999,-7.248802,156.4262,270
22.02581,-2.557363,1.279999,-7.248802,156.4262,270
22.12886,-2.557363,1.279999,-7.248802,156.4262,270
22.23193,-2.557363,1.279999,-7.248802,156.4262,270
22.34375,-2.557363,1.279999,-7.248802,156.4262,270
22.45075,-2.557363,1.279999,-7.248802,156.4262,270
22.55381,-2.557363,1.279999,-7.248802,156.4262,270
22.65493,-2.557363,1.279999,-7.248802,156.4262,270
22.75506,-2.557363,1.279999,-7.248802,156.4262,270
22.85999,-2.557363,1.279999,-7.248802,166.23,284.8197
22.96206,-2.557363,1.279999,-7.248802,166.23,296.4302
23.07203,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.17418,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.2822,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.38426,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.49674,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.60486,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.70628,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.81708,-2.557363,1.279999,-7.248802,166.8565,303.1568
23.92671,-2.557363,1.279999,-7.248802,166.8565,303.1568
24.02758,-2.557363,1.279999,-7.248802,166.8565,303.1568
24.12959,-2.557363,1.279999,-7.248802,166.8565,303.1568
24.24241,-2.557363,1.279999,-7.248802,166.8565,303.1568
24.34459,-2.557363,1.279999,-7.248802,166.8565,303.1568
24.4531,-2.557363,1.279999,-7.248802,166.8565,303.1568
24.56326,-2.557363,1.279999,-7.248802,166.8565,309.2766
24.67077,-2.557363,1.279999,-7.248802,169.4449,326.0237
24.77388,-2.557363,1.279999,-7.248802,170.8672,345.4625
24.87556,-2.557363,1.279999,-7.248802,175.2288,25.20123
24.98588,-2.557363,1.279999,-7.248802,172.3494,90
25.09274,-2.557363,1.279999,-7.248802,172.3494,90
25.2069,-2.557363,1.279999,-7.248802,172.3494,90
25.32133,-2.557363,1.279999,-7.248802,172.3494,90
25.42838,-2.557363,1.279999,-7.248802,169.0959,90
25.54087,-2.557363,1.279999,-7.248802,187.9624,90
25.65123,-2.557363,1.279999,-7.248802,197.5292,90
25.75931,-2.557363,1.279999,-7.248802,201.0051,90
25.86981,-2.557363,1.279999,-7.248802,201.0051,90
25.9843,-2.557363,1.279999,-7.248802,201.0051,85.72474
26.08952,-2.557363,1.279999,-7.248802,201.0051,74.84547
26.19625,-2.557363,1.279999,-7.248802,204.6379,44.82637
26.29865,-2.557363,1.279999,-7.248802,204.6379,31.01673
26.41833,-2.557363,1.279999,-7.248802,204.6379,15.93174
26.53254,-2.557363,1.279999,-7.248802,204.6379,15.93174
26.65487,-2.557363,1.279999,-7.248802,204.6379,12.845
26.76848,-2.557363,1.279999,-7.248802,206.8928,11.15382
26.88241,-2.557363,1.279999,-7.248802,206.8928,11.15382
26.9969,-2.557363,1.279999,-7.248802,206.8928,11.15382
27.11156,-2.557363,1.279999,-7.248802,206.8928,8.11027
27.23705,-2.557363,1.279999,-7.248802,206.8928,3.57379
27.34002,-2.557363,1.279999,-7.248802,206.8928,3.57379
27.44559,-2.557363,1.279999,-7.248802,206.8928,1.396397
27.54787,-2.557363,1.279999,-7.248802,206.8928,1.396397
27.66988,-2.557363,1.279999,-7.248802,206.8928,0.04146183
27.78839,-2.557363,1.279999,-7.248802,206.8928,0.04146183
27.89203,-2.557363,1.279999,-7.248802,206.8928,0.04146183
28.0084,-2.557363,1.279999,-7.248802,206.8928,358.4138
28.11729,-2.557363,1.279999,-7.248802,206.8928,354.2837
28.21789,-2.557363,1.279999,-7.248802,206.8928,354.2837
28.33272,-2.557363,1.279999,-7.248802,206.8928,354.2837
28.44407,-2.557363,1.279999,-7.248802,204.3684,357.4392
28.57052,-2.557363,1.279999,-7.248802,199.0257,357.4392
28.68186,-2.557363,1.279999,-7.248802,192.488,357.4392
28.7837,-2.557363,1.279999,-7.248802,186.0122,354.4957
28.89913,-2.557363,1.279999,-7.248802,180.1235,354.4957
29.0083,-2.557363,1.279999,-7.248802,171.524,358.3313
29.11035,-2.557363,1.279999,-7.248802,168.1308,358.9413
29.2291,-2.557363,1.279999,-7.248802,162.3099,0.8295119
29.33252,-2.557363,1.279999,-7.248802,158.8035,3.459334
29.44306,-2.557363,1.279999,-7.248802,157.4707,3.459335
29.5455,-2.557363,1.279999,-7.248802,155.8093,4.705414
29.65855,-2.557363,1.279999,-7.248802,155.8093,4.705414
29.76246,-2.557363,1.279999,-7.248802,154.8515,4.705415
29.88316,-2.557363,1.279999,-7.248802,152.6922,7.621888
29.9935,-2.557363,1.279999,-7.248802,150.4661,8.692617
30.10012,-2.557363,1.279999,-7.248802,148.9354,10.22334
30.2015,-2.557363,1.279999,-7.248802,148.9354,10.22334
30.30816,-2.557363,1.279999,-7.248802,147.9978,10.22334
30.40837,-2.557363,1.279999,-7.248802,147.3696,10.22334
30.51618,-2.557363,1.279999,-7.248802,146.0065,10.22334
30.6197,-2.557363,1.279999,-7.248802,146.0065,10.22334
30.72826,-2.557363,1.279999,-7.248802,148.0326,10.22334
30.83063,-2.557363,1.279999,-7.248802,151.8453,10.22334
30.93431,-2.557363,1.279999,-7.248802,153.1112,10.22334
31.04529,-2.557363,1.279999,-7.248802,154.2448,10.22334
31.14615,-2.557363,1.279999,-7.248802,154.2448,10.22334
31.24762,-2.557363,1.279999,-7.248802,154.2448,10.22334
31.34838,-2.557363,1.279999,-7.248802,154.2448,10.22334
31.45628,-2.557363,1.279999,-7.248802,154.2448,10.22334
31.5609,-2.557363,1.279999,-7.248802,155.3567,10.22334
31.6673,-2.557363,1.279999,-7.248802,156.1778,10.22334
31.78154,-2.557363,1.279999,-7.248802,156.1778,10.22334
31.88271,-2.557363,1.279999,-7.248802,156.1778,10.22334
31.98281,-2.557363,1.279999,-7.248802,156.1778,10.22334
32.0947,-2.557363,1.279999,-7.248802,156.1778,10.22334
32.20314,-2.557363,1.279999,-7.248802,156.9879,10.22334
32.31439,-2.557363,1.279999,-7.248802,160.5122,10.22334
32.41637,-2.557363,1.279999,-7.248802,163.8675,8.788849
32.53247,-2.557363,1.279999,-7.248802,163.8675,8.788849
32.63511,-2.557363,1.279999,-7.248802,163.8675,7.09792
32.74593,-2.557363,1.279999,-7.248802,163.8675,7.09792
32.85429,-2.557363,1.279999,-7.248802,163.8675,7.09792
32.96338,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.06355,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.17264,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.2784,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.37907,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.48126,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.58716,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.70377,-2.557363,1.279999,-7.248802,163.8675,7.09792
33.81085,-2.557363,1.279999,-7.248802,168.3846,4.174707
33.91817,-2.557363,1.279999,-7.248802,174.3137,0.2147293
34.0268,-2.557363,1.279999,-7.248802,175.8458,358.6826
34.1422,-2.557363,1.279999,-7.248802,175.8458,358.6826
34.25002,-2.557363,1.279999,-7.248802,175.8458,356.6407
34.35156,-2.557363,1.279999,-7.248802,177.7933,356.6407
34.46386,-2.557363,1.279999,-7.248802,177.7933,356.6407
34.57223,-2.557363,1.279999,-7.248802,177.7933,356.6407
34.67637,-2.557363,1.279999,-7.248802,177.7933,356.6407
34.79552,-2.557363,1.279999,-7.248802,177.7933,356.6407
34.90501,-2.557363,1.279999,-7.248802,177.7933,356.6407
35.02927,-2.557363,1.279999,-7.248802,177.7933,356.6407
35.13591,-2.554933,1.279999,-7.311851,177.7933,356.6407
35.2444,-2.548437,1.279999,-7.480438,177.7933,356.6407
35.35509,-2.537657,1.279999,-7.760183,177.7933,356.6407
35.46515,-2.524957,1.279999,-8.089763,177.7933,356.6407
35.57633,-2.512051,1.279999,-8.424699,177.7933,356.6407
35.69438,-2.498445,1.279999,-8.777806,177.7933,356.6407
35.80486,-2.485666,1.279999,-9.109428,177.7933,356.6407
35.91393,-2.474381,1.279999,-9.402281,177.7933,356.6407
36.02353,-2.46704,1.279999,-9.592813,177.7933,356.6407
36.12591,-2.463923,1.279999,-9.673685,177.7933,356.6407
36.23185,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.33525,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.43756,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.54795,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.64886,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.7578,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.87325,-2.463662,1.279999,-9.680469,177.7933,356.6407
36.98042,-2.462532,1.279999,-9.709787,177.7933,356.6407
37.09193,-2.45736,1.279999,-9.844009,177.7933,356.6407
37.19857,-2.452948,1.279999,-9.958515,177.7933,356.6407
37.30234,-2.452154,1.279999,-9.97911,177.7933,356.6407
37.40322,-2.452154,1.279999,-9.97911,177.7933,356.6407
37.51578,-2.452154,1.279999,-9.97911,177.7933,356.6407
37.62996,-2.452154,1.279999,-9.97911,177.7933,356.6407
37.73824,-2.452154,1.279999,-9.97911,177.7933,356.6407
37.85386,-2.452154,1.279999,-9.97911,177.7933,356.6407
37.96584,-2.452154,1.279999,-9.97911,177.7933,356.6407
38.07146,-2.449916,1.279999,-10.03719,177.7933,356.6407
38.17588,-2.443955,1.279999,-10.19189,177.7933,356.6407
38.28102,-2.434198,1.279999,-10.4451,177.7933,356.6407
38.38338,-2.422252,1.279999,-10.75511,177.7933,356.6407
38.49366,-2.392511,1.279999,-11.01355,177.7933,356.6407
38.61258,-2.298984,1.279999,-11.24225,177.7933,356.6407
38.72032,-2.286341,1.279999,-11.57035,177.7933,356.6407
38.82631,-2.276373,1.279999,-11.82904,177.7933,356.6407
38.93848,-2.269979,1.279999,-11.99496,177.7933,356.6407
39.04343,-2.267936,1.279999,-12.04799,177.7933,356.6407
39.14568,-2.267936,1.279999,-12.04799,177.7933,356.6407
39.25335,-2.267936,1.279999,-12.04799,177.7933,356.6407
39.36895,-2.26484,1.279998,-12.04786,177.7933,356.6407
39.47118,-2.194025,1.279999,-12.04514,177.7933,356.6407
39.57373,-2.026476,1.279999,-12.03868,177.7933,356.6407
39.674,-1.774861,1.279999,-12.02899,177.7933,356.6407
39.77652,-1.622328,1.279999,-12.01868,177.7933,356.6407
39.88602,-1.622328,1.279999,-12.01321,177.7933,356.6407
39.98917,-1.622328,1.279999,-12.01321,177.7933,356.6407
40.09715,-1.622328,1.279999,-12.01321,177.7933,356.6407
40.20304,-1.622328,1.279999,-12.01321,177.7933,356.6407
40.30832,-1.622328,1.279999,-12.01321,177.7933,356.6407
40.41811,-1.622236,1.279999,-12.01559,177.7933,356.6407
40.52014,-1.619587,1.279999,-12.08433,177.7933,356.6407
40.62305,-1.613261,1.279999,-12.2485,177.7933,356.6407
40.7294,-1.602954,1.279999,-12.51598,177.7933,356.6407
40.84789,-1.589346,1.279999,-12.86913,177.7933,356.6407
40.9539,-1.57694,1.279999,-13.19109,177.7933,356.6407
41.05578,-1.565247,1.279998,-13.49454,177.7933,356.6407
41.1637,-1.552801,1.279998,-13.81752,177.7933,356.6407
41.2674,-1.545467,1.279998,-14.12579,177.7933,356.6407
41.36909,-1.545466,1.279998,-14.39234,177.7933,356.6407
41.47596,-1.545465,1.279998,-14.56802,177.7933,356.6407
41.58018,-1.545456,1.279998,-14.64058,177.7933,356.6407
41.68978,-1.545457,1.279998,-14.64281,177.7933,356.6407
41.79214,-1.545457,1.279998,-14.64281,177.7933,356.6407
41.90198,-1.545457,1.279998,-14.64281,177.7933,356.6407
42.011,-1.607036,1.279998,-14.64519,177.7933,356.6407
42.12556,-1.75858,1.279998,-14.65103,177.7933,356.6407
42.23549,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.34198,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.44419,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.54644,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.65052,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.76024,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.86756,-1.82741,1.279998,-14.65368,177.7933,356.6407
42.97438,-1.82741,1.279998,-14.65368,177.7933,356.6407
43.09102,-1.82741,1.279998,-14.65368,177.7933,356.6407
43.19802,-1.825093,1.279998,-14.71382,177.7933,356.6407
43.30434,-1.818868,1.279998,-14.87536,177.7933,356.6407
43.4049,-1.809441,1.279998,-15.12,177.7933,356.6407
43.51281,-1.797008,1.279998,-15.44266,177.7933,356.6407
43.61724,-1.784958,1.279998,-15.75537,177.7933,356.6407
43.73173,-1.771778,1.279998,-16.09742,177.7933,356.6407
43.83894,-1.760477,1.279998,-16.39069,177.7933,356.6407
43.93913,-1.752996,1.279998,-16.58483,177.7933,356.6407
44.0433,-1.749018,1.279998,-16.68807,177.7933,356.6407
44.14729,-1.748431,1.279998,-16.70329,177.7933,356.6407
44.24761,-1.748431,1.279998,-16.70329,177.7933,356.6407
44.35489,-1.748431,1.279998,-16.70329,177.7933,356.6407
44.46389,-1.748431,1.279998,-16.70329,177.7933,356.6407
44.56668,-1.748431,1.279998,-16.70329,177.7933,356.6407
44.67714,-1.782361,1.279998,-16.7046,177.7933,356.6407
44.78363,-1.791993,1.279998,-16.70497,177.7933,356.6407
44.88393,-1.791993,1.279998,-16.70497,177.7933,356.6407
44.99351,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.09377,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.1994,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.30955,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.41024,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.51174,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.61375,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.716,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.82464,-1.791993,1.279998,-16.70497,177.7933,356.6407
45.92752,-1.791993,1.279998,-16.70497,177.7933,356.6407
46.0318,-1.791993,1.279998,-16.70497,177.7933,356.6407
46.13367,-1.791993,1.279998,-16.70497,177.7933,356.6407
46.239,-1.791993,1.279998,-16.70497,177.7933,356.6407
46.34624,-1.791993,1.279998,-16.70497,177.7933,356.6407
46.44634,-1.791563,1.279998,-16.71614,177.7933,356.6407
46.55983,-1.787867,1.279998,-16.81206,177.7933,356.6407
46.67023,-1.78655,1.279998,-16.84623,177.7933,356.6407
46.77399,-1.78655,1.279998,-16.84623,177.7933,356.6407
46.87605,-1.78655,1.279998,-16.84623,177.7933,356.6407
46.97618,-1.78655,1.279998,-16.84623,177.7933,356.6407
47.07734,-1.78655,1.279998,-16.84623,177.7933,356.6407
47.17837,-1.820184,1.279998,-16.84752,177.7933,356.6407
47.28021,-1.946335,1.279998,-16.85238,177.7933,356.6407
47.38684,-2.062162,1.279998,-16.85685,177.7933,356.6407
47.49352,-2.08268,1.279998,-16.85764,177.7933,356.6407
47.60136,-2.08268,1.279998,-16.85764,177.7933,356.6407
47.7133,-2.08268,1.279998,-16.85764,177.7933,356.6407
47.82185,-2.08268,1.279998,-16.85764,177.7933,356.6407
47.92982,-2.08268,1.279998,-16.85764,177.7933,356.6407
48.03397,-2.08268,1.279998,-16.85764,177.7933,356.6407
48.15094,-2.08268,1.279998,-16.85764,177.7933,356.6407
48.25274,-2.08268,1.279998,-16.85764,177.7933,356.6407
48.3605,-2.08268,1.279998,-16.85764,177.7933,356.6407
48.47478,-2.08268,1.279998,-16.85764,177.7933,356.6407
48.57574,-2.13705,1.279998,-16.85973,177.7933,356.6407
48.68269,-2.194388,1.279998,-16.86194,177.7933,356.6407
48.7902,-2.194388,1.279998,-16.86194,177.7933,356.6407
48.89387,-2.194388,1.279998,-16.86194,177.7933,356.6407
49.00056,-2.194388,1.279998,-16.86194,177.7933,356.6407
49.10182,-2.194388,1.279998,-16.86194,177.7933,356.6407
49.20928,-2.194388,1.279998,-16.86194,177.7933,356.6407
49.31149,-2.194121,1.279998,-16.86887,177.7933,356.6407
49.42271,-2.190537,1.279998,-16.96188,177.7933,356.6407
49.52987,-2.184773,1.279998,-17.11146,177.7933,356.6407
49.63872,-2.184447,1.279998,-17.16952,177.7933,356.6407
49.75305,-2.184447,1.279998,-17.16952,177.7933,356.6407
49.86317,-2.184447,1.279998,-17.16952,177.7933,356.6407
49.9651,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.07226,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.17725,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.29202,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.40207,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.51157,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.62508,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.72857,-2.184447,1.279998,-17.16952,177.7933,356.6407
50.95265,-2.184447,1.279998,-17.16952,177.7933,356.6407
51.05835,-2.184447,1.279998,-17.16952,177.7933,356.6407
51.16199,-2.184447,1.279998,-17.16952,177.7933,356.6407
51.26979,-2.184447,1.279998,-17.16952,177.7933,356.6407
51.39353,-2.184447,1.279998,-17.16952,177.7933,356.6407
51.49359,-2.184447,1.279998,-17.16952,177.7933,356.6407
51.72074,-2.184447,1.279997,-17.16952,177.7933,356.6407
51.82845,-2.184447,1.279997,-17.16952,177.7933,356.6407
51.93166,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.03339,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.13472,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.43844,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.54144,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.6422,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.74958,-2.184447,1.279997,-17.16952,177.7933,356.6407
52.85635,-2.184447,1.279997,-17.16952,177.7933,356.6407
53.14462,-2.184447,1.279997,-17.16952,177.7933,356.6407
53.25855,-2.184447,1.279997,-17.16952,177.7933,356.6407
53.37207,-2.184447,1.279997,-17.16952,177.7933,356.6407
53.48304,-2.184447,1.279997,-17.16952,182.9391,358.5952
53.75446,-2.184447,1.279996,-17.16952,89.75854,273.4399
53.86097,-2.184447,1.279996,-17.16952,98.57719,272.7342
53.96357,-2.184447,1.279996,-17.16952,98.57719,272.7342
54.06668,-2.184447,1.279996,-17.16952,102.686,272.7343
54.16851,-2.184447,1.279996,-17.16952,102.686,272.7343
54.27728,-2.184447,1.279996,-17.16952,103.991,272.7341
54.60523,-2.184447,1.279996,-17.16952,264.1073,270.1678
54.70713,-2.184447,1.279996,-17.16952,264.8966,270.1702
54.81127,-2.184447,1.279996,-17.16952,264.8966,270.1702
54.92211,-2.184447,1.279996,-17.16952,264.8966,270.1702
55.03905,-2.184447,1.279996,-17.16952,264.8966,270.1702
55.32975,-2.184447,1.279995,-17.16952,284.7316,270
55.44822,-2.184447,1.279995,-17.16952,284.7315,271.8603
55.55597,-2.184447,1.279995,-17.16952,284.7315,282.0687
55.65633,-2.184447,1.279995,-17.16952,284.7315,284.2463
55.98336,-2.184447,1.279995,-17.16952,345.5097,353.1115
56.09239,-2.184447,1.279995,-17.16952,345.5097,353.1115
56.21482,-2.184447,1.279995,-17.16952,345.5097,353.1115
56.32423,-2.184447,1.279995,-17.16952,345.5097,353.1115
56.46453,-2.184447,1.279995,-17.16952,345.5097,15.22222
56.58784,-2.184447,1.279995,-17.16952,349.4523,49.93241
56.89026,-2.184447,1.279995,-17.16952,349.4523,90
56.99388,-2.184447,1.279995,-17.16952,349.4523,90
57.09812,-2.184447,1.279995,-17.16952,349.4523,90
57.20779,-2.184447,1.279995,-17.16952,349.4523,90
57.5087,-2.184447,1.279995,-17.16952,349.4523,90
57.60971,-2.184447,1.279995,-17.16952,349.4523,90
57.71059,-2.184447,1.279995,-17.16952,349.4523,90
57.81507,-2.184447,1.279995,-17.16952,349.4523,90
57.918,-2.184447,1.279995,-17.16952,349.4523,90
58.25631,-2.184447,1.279994,-17.16952,348.1573,72.15202
58.36032,-2.184447,1.279994,-17.16952,348.1573,62.74213
58.48876,-2.184447,1.279994,-17.16952,348.1573,60.20864
58.63066,-2.184447,1.279994,-17.16952,348.1573,46.10719
