Time,X,Y,Z,Viewazimuth,ViewElevation
26.11134,-1.19,1.165,-2.38,216.6339,341.2292
26.21289,-1.19,1.165,-2.38,216.6339,341.2292
26.31413,-1.19,1.165,-2.38,216.6339,341.2292
26.41796,-1.19,1.165,-2.38,216.6339,341.2292
26.52136,-1.19,1.165,-2.38,216.6339,341.2292
26.62739,-1.19,1.165,-2.38,216.6339,341.2292
26.73659,-1.19,1.165,-2.38,216.6339,341.2292
26.84113,-1.19,1.165,-2.38,216.6339,341.2292
26.9447,-1.19,1.165,-2.38,216.6339,341.2292
27.04672,-1.19,1.165,-2.38,216.6339,341.2292
27.15205,-1.19,1.165,-2.38,216.6339,341.2292
27.25677,-1.19,1.165,-2.38,216.6339,341.2292
27.35985,-1.19,1.165,-2.38,216.6339,341.2292
27.46279,-1.19,1.165,-2.38,216.6339,341.2292
27.57049,-1.19,1.165,-2.38,216.6339,341.2292
27.67157,-1.19,1.165,-2.38,216.6339,341.2292
27.778,-1.19,1.165,-2.38,216.6339,341.2292
27.88101,-1.19,1.165,-2.38,216.6339,341.2292
27.9883,-1.19,1.165,-2.38,216.6339,341.2292
28.09256,-1.19,1.165,-2.38,216.6339,341.2292
28.19584,-1.19,1.165,-2.38,216.6339,341.2292
28.30341,-1.19,1.165,-2.38,216.6339,341.2292
28.40981,-1.19,1.165,-2.38,216.6339,341.2292
28.51717,-1.19,1.165,-2.38,216.6339,341.2292
28.61786,-1.19,1.165,-2.38,216.6339,341.2292
28.7201,-1.19,1.165,-2.38,216.6339,341.2292
28.82273,-1.19,1.165,-2.38,216.6339,341.2292
28.92752,-1.19,1.165,-2.38,216.6339,341.2292
29.03269,-1.19,1.165,-2.38,216.6339,341.2292
29.14062,-1.19,1.165,-2.38,216.6339,341.2292
29.24447,-1.19,1.165,-2.38,216.6339,341.2292
29.34478,-1.19,1.165,-2.38,216.6339,341.2292
29.44661,-1.19,1.165,-2.38,216.6339,341.2292
29.5543,-1.19,1.165,-2.38,216.6339,341.2292
29.65601,-1.19,1.165,-2.38,216.6339,341.2292
29.75977,-1.19,1.165,-2.38,216.6339,341.2292
29.86509,-1.19,1.165,-2.38,216.6339,341.2292
29.97283,-1.19,1.165,-2.38,216.6339,341.2292
30.07738,-1.19,1.165,-2.38,216.6339,341.2292
30.18437,-1.19,1.165,-2.38,216.6339,341.2292
30.28821,-1.19,1.165,-2.38,216.6339,341.2292
30.39472,-1.19,1.165,-2.38,216.6339,341.2292
30.4973,-1.19,1.165,-2.38,216.6339,341.2292
30.6,-1.19,1.165,-2.38,216.6339,341.2292
30.70748,-1.19,1.165,-2.38,216.6339,341.2292
30.81708,-1.19,1.165,-2.38,216.6339,341.2292
30.91932,-1.19,1.165,-2.38,216.6339,341.2292
31.02851,-1.19,1.165,-2.38,216.6339,341.2292
31.13346,-1.19,1.165,-2.38,216.6339,341.2292
31.23456,-1.19,1.165,-2.38,216.6339,341.2292
31.33875,-1.19,1.165,-2.38,216.6339,341.2292
31.44197,-1.19,1.165,-2.38,216.6339,341.2292
31.54724,-1.19,1.165,-2.38,216.6339,341.2292
31.65476,-1.19,1.165,-2.38,216.6339,341.2292
31.76407,-1.19,1.165,-2.38,216.6339,341.2292
31.86833,-1.19,1.165,-2.38,216.6339,341.2292
31.97277,-1.19,1.165,-2.38,216.6339,341.2292
32.0784,-1.19,1.165,-2.38,216.6339,341.2292
32.18255,-1.19,1.165,-2.38,216.6339,341.2292
32.28975,-1.19,1.165,-2.38,216.6339,341.2292
32.39743,-1.19,1.165,-2.38,216.6339,341.2292
32.50459,-1.19,1.165,-2.38,216.6339,341.2292
32.6076,-1.19,1.165,-2.38,216.6339,341.2292
32.71214,-1.19,1.165,-2.38,216.6339,341.2292
32.81997,-1.19,1.165,-2.38,216.6339,341.2292
32.9283,-1.19,1.165,-2.38,259.7889,318.9087
33.02986,-1.19,1.165,-2.38,1.006784,356.3558
33.13232,-1.19,1.165,-2.38,304.8523,34.45207
33.24227,-1.19,1.165,-2.38,300.4227,33.50563
33.34618,-1.19,1.165,-2.38,300.4227,30.18051
33.4483,-1.19,1.165,-2.38,300.4227,30.18051
33.54966,-1.19,1.165,-2.38,300.4227,30.18051
33.65419,-1.19,1.165,-2.38,300.4227,30.18051
33.76022,-1.19,1.165,-2.38,300.4227,30.18051
33.86611,-1.19,1.165,-2.38,300.4227,30.18051
33.97091,-1.19,1.165,-2.38,300.4227,30.18051
34.07381,-1.19,1.165,-2.38,268.4408,38.13901
34.20821,-1.19,1.165,-2.38,258.233,46.92025
34.31176,-1.19,1.165,-2.38,256.3875,50.20038
34.42101,-1.19,1.165,-2.38,249.2057,65.07705
34.52717,-1.19,1.165,-2.38,247.6105,66.67226
34.63508,-1.19,1.165,-2.38,247.6105,66.67226
34.74047,-1.19,1.165,-2.38,247.6105,66.67226
34.84285,-1.19,1.165,-2.38,247.6105,66.67226
34.94849,-1.19,1.165,-2.38,247.6105,66.67226
35.05721,-1.19,1.165,-2.38,247.6105,66.67226
35.15804,-1.19,1.165,-2.38,247.6105,66.67226
35.2613,-1.19,1.165,-2.38,247.6105,66.67226
35.36399,-1.19,1.165,-2.38,247.6105,66.67226
35.4688,-1.19,1.165,-2.38,247.6105,66.67226
35.57492,-1.19,1.165,-2.38,247.6105,66.67226
35.67898,-1.19,1.165,-2.38,247.6105,66.67226
35.7871,-1.19,1.165,-2.38,247.6105,66.67226
35.89014,-1.19,1.165,-2.38,247.6105,66.67226
35.99224,-1.19,1.165,-2.38,247.6105,66.67226
36.09897,-1.19,1.165,-2.38,247.6105,66.67226
36.20392,-1.19,1.165,-2.38,247.6105,66.67226
36.30419,-1.19,1.165,-2.38,247.6105,66.67226
36.40882,-1.19,1.165,-2.38,247.6105,66.67226
36.51487,-1.19,1.165,-2.38,247.6105,66.67226
36.61843,-1.19,1.165,-2.38,247.6105,66.67226
36.72515,-1.19,1.165,-2.38,247.6105,66.67226
36.8338,-1.19,1.165,-2.38,247.6105,66.67226
36.94004,-1.19,1.165,-2.38,247.6105,66.67226
37.04925,-1.19,1.165,-2.38,247.6105,66.67226
37.15696,-1.19,1.165,-2.38,247.6105,66.67226
37.26118,-1.19,1.165,-2.38,247.6105,66.67226
37.36506,-1.19,1.165,-2.38,247.6105,66.67226
37.47382,-1.19,1.165,-2.38,247.6105,66.67226
37.58314,-1.19,1.165,-2.38,247.6105,66.67226
37.687,-1.19,1.165,-2.38,247.6105,66.67226
37.79149,-1.19,1.165,-2.38,247.6105,66.67226
37.90075,-1.19,1.165,-2.38,247.6105,66.67226
38.00526,-1.19,1.165,-2.38,247.6105,66.67226
38.10991,-1.19,1.165,-2.38,247.6105,66.67226
38.21243,-1.19,1.165,-2.38,247.6105,66.67226
38.32219,-1.19,1.165,-2.38,247.6105,66.67226
38.48605,-1.19,1.165,-2.38,247.6105,66.67226
38.59254,-1.374164,1.165,-1.932954,247.6105,66.67226
38.70752,-1.55546,1.165,-1.595734,247.6105,66.67226
38.80847,-1.955922,1.165,-1.275426,247.6105,66.67226
38.9169,-2.279,1.165,-1.181681,247.6105,66.67226
39.02182,-2.380466,1.165,-1.174065,247.6105,66.67226
39.12961,-2.379765,1.165,-1.175767,247.6105,66.67226
39.23688,-2.334421,1.165,-1.285836,247.6105,66.67226
39.341,-2.231054,1.165,-1.536754,247.6105,66.67226
39.44672,-2.058765,1.165,-1.954975,247.6105,66.67226
39.54773,-1.789314,1.165,-2.40398,247.6105,66.67226
39.65746,-1.484243,1.165,-2.86563,247.6105,66.67226
39.78314,-1.291908,1.165,-3.375251,247.6105,66.67226
39.89413,-1.249992,1.165,-4.038406,247.6105,66.67226
40.00292,-1.442584,1.165,-4.587967,247.6105,66.67226
40.10512,-1.8016,1.165,-4.987485,247.6105,66.67226
40.20604,-2.233349,1.165,-5.241401,247.6105,66.67226
40.30711,-2.759138,1.165,-5.307748,247.6105,66.67226
40.40838,-3.153341,1.165,-5.413729,247.6105,66.67226
40.51731,-3.546626,1.165,-5.858655,247.6105,66.67226
40.61819,-3.733387,1.165,-6.369014,247.6105,66.67226
40.72515,-4.035085,1.165,-7.038025,247.6105,66.67226
40.83326,-4.357085,1.165,-7.684493,247.6105,66.67226
40.93951,-4.848681,1.165,-7.877752,247.6105,66.67226
41.04221,-5.39952,1.165,-7.893528,247.6105,66.67226
41.17446,-6.017148,1.165,-7.762743,247.6105,66.67226
41.27516,-6.551149,1.165,-7.431237,247.6105,66.67226
41.38047,-6.551149,1.165,-7.140212,247.6105,66.67226
41.48694,-6.551149,1.165,-6.916448,247.6105,66.67226
41.59321,-6.551149,1.165,-6.696453,247.6105,66.67226
41.69413,-6.561812,1.165,-6.962698,247.6105,66.67226
41.79519,-6.575976,1.165,-7.355057,247.6105,66.67226
41.89719,-6.585445,1.165,-7.756585,247.6105,66.67226
41.99922,-6.931342,1.165,-8.013086,247.6105,66.67226
42.10698,-7.368264,1.165,-8.03695,247.6105,66.67226
42.2151,-8.16927,1.165,-7.976496,247.6105,66.67226
42.32354,-8.867187,1.165,-7.976496,247.6105,66.67226
42.42389,-9.50858,1.165,-7.976496,247.6105,66.67226
42.52727,-10.01011,1.165,-8.184445,247.6105,66.67226
42.63623,-10.42726,1.165,-8.5935,247.6105,66.67226
42.739,-10.75119,1.165,-9.112561,247.6105,66.67226
42.8451,-11.03491,1.165,-9.355053,247.6105,66.67226
42.95924,-11.38628,1.165,-9.392691,247.6105,66.67226
43.06213,-11.94339,1.165,-9.537189,247.6105,66.67226
43.19258,-12.54399,1.165,-9.517489,247.6105,66.67226
43.29389,-13.19131,1.165,-9.564576,247.6105,66.67226
43.40107,-13.69667,1.165,-9.75639,247.6105,66.67226
43.50988,-14.19234,1.165,-9.960587,247.6105,66.67226
43.61679,-14.71114,1.165,-10.09148,247.6105,66.67226
43.72494,-14.82057,1.165,-10.06124,247.6105,66.67226
43.8256,-14.82845,1.165,-9.982804,247.6105,66.67226
43.92636,-14.81811,1.165,-9.869543,247.6105,66.67226
44.03313,-14.88228,1.165,-9.562336,247.6105,66.67226
44.14855,-15.4397,1.165,-9.42079,247.6105,66.67226
44.2674,-16.00245,1.165,-9.46079,247.6105,66.67226
44.37452,-16.56594,1.165,-9.778444,247.6105,66.67226
44.47496,-16.94987,1.165,-10.11413,247.6105,66.67226
44.58248,-17.5054,1.165,-10.22941,247.6105,66.67226
44.69047,-18.10687,1.165,-10.181,247.6105,66.67226
44.79072,-18.71425,1.165,-9.99308,247.6105,66.67226
44.89606,-19.24008,1.165,-9.774726,247.6105,66.67226
45.00446,-19.80337,1.165,-9.304959,247.6105,66.67226
45.11205,-20.29016,1.165,-8.896294,247.6105,66.67226
45.21933,-20.58656,1.165,-8.450069,247.6105,66.67226
45.34299,-20.79892,1.165,-7.939093,247.6105,66.67226
45.4437,-21.02089,1.165,-7.400266,247.6105,66.67226
45.5549,-21.22393,1.165,-6.907392,247.6105,66.67226
45.66658,-21.38061,1.165,-6.904713,247.6105,66.67226
45.78507,-21.70996,1.165,-6.461073,247.6105,66.67226
45.88646,-21.9211,1.165,-6.017792,247.6105,66.67226
45.99208,-22.12958,1.165,-5.972998,247.6105,66.67226
46.09414,-22.37329,1.165,-6.248727,247.6105,66.67226
46.19542,-22.68096,1.165,-6.70044,247.6105,66.67226
46.30338,-22.70582,1.165,-6.910596,247.6105,66.67226
46.41108,-22.70582,1.165,-6.906913,247.6105,66.67226
46.51363,-22.70287,1.165,-6.827818,247.6105,66.67226
46.6236,-22.72721,1.165,-6.51125,247.6105,66.67226
46.73001,-22.72721,1.165,-6.229776,247.6105,66.67226
46.83145,-22.72721,1.165,-5.94955,247.6105,66.67226
46.93158,-22.71457,1.165,-5.748802,247.6105,66.67226
47.05918,-22.72194,1.165,-5.392049,247.6105,66.67226
47.16415,-22.72194,1.165,-4.923423,247.6105,66.67226
47.26847,-22.70679,1.165,-4.627918,247.6105,66.67226
47.37904,-22.67494,1.165,-4.705235,247.6105,66.67226
47.48834,-22.53623,1.165,-5.041944,247.6105,66.67226
47.59075,-22.36352,1.165,-5.461184,247.6105,66.67226
47.69767,-22.19393,1.165,-5.872855,247.6105,66.67226
47.80416,-22.09299,1.165,-6.117887,247.6105,66.67226
47.9068,-21.99903,1.165,-6.345982,247.6105,66.67226
48.00766,-21.85225,1.165,-6.70226,247.6105,66.67226
48.10777,-21.66352,1.165,-7.160386,247.6105,66.67226
48.21441,-21.51026,1.165,-7.532422,247.6105,66.67226
48.32183,-21.42476,1.165,-7.739987,247.6105,66.67226
48.4318,-21.39964,1.165,-7.800947,247.6105,66.67226
48.53283,-21.39403,1.165,-7.814568,247.6105,66.67226
48.64125,-21.33147,1.165,-7.966417,247.6105,66.67226
48.76939,-21.20739,1.165,-8.267627,247.6105,66.67226
48.87165,-21.07653,1.165,-8.585278,247.6105,66.67226
48.97816,-21.03508,1.165,-8.685901,247.6105,66.67226
49.08125,-21.03443,1.165,-8.687481,247.6105,66.67226
49.18272,-21.05711,1.165,-8.632423,247.6105,66.67226
49.29151,-21.14651,1.165,-8.415396,247.6105,66.67226
49.39606,-21.22927,1.165,-8.21451,247.6105,66.67226
49.50238,-21.29131,1.165,-8.063927,247.6105,66.67226
49.60463,-21.29209,1.165,-8.062029,247.6105,66.67226
49.71027,-21.29209,1.165,-8.062029,247.6105,66.67226
49.81642,-21.29209,1.165,-8.062029,247.6105,66.67226
49.91896,-21.29209,1.165,-8.062029,247.6105,66.67226
50.02028,-21.29209,1.165,-8.062029,247.6105,66.67226
50.12327,-21.29209,1.165,-8.062029,247.6105,66.67226
50.22465,-21.29209,1.165,-8.062029,247.6105,66.67226
50.33394,-21.29209,1.165,-8.062029,247.6105,66.67226
50.44127,-21.29209,1.165,-8.062029,245.3612,66.2224
50.54897,-21.29209,1.165,-8.062029,226.5074,60.69526
50.65269,-21.29209,1.165,-8.062029,223.973,60.69526
50.75534,-21.29209,1.165,-8.062029,223.973,60.69526
50.85627,-21.29209,1.165,-8.062029,223.973,60.69526
50.9607,-21.29209,1.165,-8.062029,223.973,60.69526
51.06233,-21.29209,1.165,-8.062029,223.973,60.69526
51.16623,-21.29209,1.165,-8.062029,223.973,60.69526
51.27602,-21.29209,1.165,-8.062029,223.973,60.69526
51.3852,-21.29209,1.165,-8.062029,223.973,60.69526
51.48985,-21.29209,1.165,-8.062029,223.973,60.69526
51.59398,-21.29209,1.165,-8.062029,223.973,60.69526
51.70031,-21.29209,1.165,-8.062029,223.973,60.69526
51.80661,-21.29209,1.165,-8.062029,223.973,60.69526
51.91216,-21.29209,1.165,-8.062029,223.973,60.69526
52.01504,-21.29209,1.165,-8.062029,223.973,60.69526
52.1157,-21.29209,1.165,-8.062029,223.973,60.69526
52.22,-21.29209,1.165,-8.062029,223.973,60.69526
52.32111,-21.29209,1.165,-8.062029,223.973,60.69526
52.43026,-21.29209,1.165,-8.062029,223.973,60.69526
52.53547,-21.29209,1.165,-8.062029,223.973,60.69526
52.63857,-21.29209,1.165,-8.062029,223.973,60.69526
52.74275,-21.29209,1.165,-8.062029,223.973,60.69526
52.8483,-21.29209,1.165,-8.062029,223.973,60.69526
52.9632,-21.29209,1.165,-8.062029,223.973,60.69526
53.06511,-21.29209,1.165,-8.062029,223.973,60.69526
53.17064,-21.29209,1.165,-8.062029,223.973,60.69526
53.28425,-21.29209,1.165,-8.062029,300.527,270
53.3992,-21.29209,1.165,-8.062029,322.738,270
53.50337,-21.29209,1.165,-8.062029,309.8627,270.8002
53.60823,-21.29209,1.165,-8.062029,291.495,299.5781
53.71456,-21.29209,1.165,-8.062029,279.6298,312.2754
53.81717,-21.29209,1.165,-8.062029,279.2376,314.9561
53.92103,-21.29209,1.165,-8.062029,279.2376,314.9561
54.02161,-21.29209,1.165,-8.062029,279.2376,314.9561
54.12292,-21.29209,1.165,-8.062029,279.2376,314.9561
