(-1.2, 1.7, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(0.0, 0.0, 1.0)
(0.0, 1.0, 0.0)
(1.0, 0.0, 0.0)
(-1.2, 1.2, -2.4)
(-0.3, 0.0, 0.9)
(0.0, 1.0, 0.0)
(0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.7, 0.0, 0.7)
(0.0, 1.0, 0.0)
(0.7, 0.0, 0.7)
(-1.2, 1.2, -2.4)
(-1.0, 0.0, 0.2)
(0.0, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-1.2, 1.2, -2.4)
(-0.9, 0.0, -0.4)
(0.0, 1.0, 0.0)
(-0.4, 0.0, 0.9)
(-1.2, 1.2, -2.4)
(-0.2, 0.0, -1.0)
(0.0, 1.0, 0.0)
(-1.0, 0.0, 0.2)
(-1.2, 1.2, -2.4)
(0.1, 0.0, -1.0)
(0.0, 1.0, 0.0)
(-1.0, 0.0, -0.1)
(-1.2, 1.2, -2.4)
(0.1, 0.0, -1.0)
(0.0, 1.0, 0.0)
(-1.0, 0.0, -0.1)
(-1.2, 1.2, -2.4)
(-0.2, -0.1, -1.0)
(0.0, 1.0, -0.1)
(-1.0, 0.0, 0.2)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.3, -0.1, -0.9)
(0.0, 1.0, -0.1)
(-0.9, 0.0, 0.3)
(-1.2, 1.2, -2.4)
(-0.4, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.4)
(-1.2, 1.2, -2.4)
(-0.4, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.4)
(-1.2, 1.2, -2.5)
(-0.4, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.4)
(-1.3, 1.2, -2.7)
(-0.4, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.4)
(-1.5, 1.2, -3.0)
(-0.4, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.4)
(-1.7, 1.2, -3.5)
(-0.4, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.4)
(-1.9, 1.2, -3.9)
(-0.5, -0.2, -0.9)
(-0.1, 1.0, -0.2)
(-0.9, 0.0, 0.5)
(-2.2, 1.2, -4.4)
(-0.7, -0.1, -0.7)
(0.0, 1.0, 0.0)
(-0.7, 0.0, 0.7)
(-2.5, 1.2, -4.9)
(-0.8, 0.0, -0.6)
(0.0, 1.0, 0.0)
(-0.6, 0.0, 0.8)
(-2.8, 1.2, -5.6)
(-0.9, 0.0, -0.4)
(0.0, 1.0, 0.0)
(-0.4, 0.0, 0.9)
(-3.1, 1.2, -6.3)
(-1.0, -0.1, -0.2)
(-0.1, 1.0, 0.0)
(-0.2, 0.0, 1.0)
(-3.6, 1.2, -6.8)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-4.1, 1.2, -7.2)
(-1.0, -0.2, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-4.4, 1.2, -7.4)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-4.5, 1.2, -7.5)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-4.7, 1.2, -7.4)
(-1.0, -0.1, 0.3)
(-0.1, 1.0, 0.0)
(0.3, 0.0, 1.0)
(-5.0, 1.2, -7.3)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-5.5, 1.2, -7.0)
(-1.0, -0.1, 0.2)
(-0.1, 1.0, 0.0)
(0.2, 0.0, 1.0)
(-5.9, 1.2, -6.5)
(-1.0, -0.1, 0.1)
(-0.1, 1.0, 0.0)
(0.1, 0.0, 1.0)
(-6.1, 1.2, -6.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.2, 1.2, -5.5)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.2, 1.2, -5.2)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.2, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.2, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.2, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.4, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-6.8, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-7.3, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-7.8, 1.2, -5.0)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-8.4, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-8.9, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-9.4, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-10.0, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-10.5, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-11.0, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-11.5, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-12.1, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-12.6, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-13.1, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-13.7, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-14.2, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-14.7, 1.2, -4.9)
(-1.0, -0.1, 0.0)
(-0.1, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-15.1, 1.2, -4.9)
(-1.0, -0.2, 0.0)
(-0.2, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-15.4, 1.2, -4.9)
(-1.0, -0.2, 0.0)
(-0.2, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-15.5, 1.2, -4.9)
(-1.0, -0.2, 0.0)
(-0.2, 1.0, 0.0)
(0.0, 0.0, 1.0)
(-15.5, 1.2, -4.9)
(-1.0, -0.2, 0.1)
(-0.2, 1.0, 0.0)
(0.1, 0.0, 1.0)
(-15.5, 1.2, -4.9)
(-0.9, -0.3, 0.3)
(-0.3, 1.0, 0.1)
(0.3, 0.0, 0.9)
(-15.5, 1.2, -4.9)
(-0.9, -0.3, 0.3)
(-0.3, 1.0, 0.1)
(0.3, 0.0, 0.9)
(-15.5, 1.2, -4.9)
(-0.9, -0.3, 0.3)
(-0.3, 1.0, 0.1)
(0.3, 0.0, 0.9)
(-15.5, 1.2, -4.9)
(-0.9, -0.2, 0.3)
(-0.2, 1.0, 0.1)
(0.3, 0.0, 0.9)
(-15.5, 1.2, -4.9)
(-0.9, 0.1, 0.5)
(0.1, 1.0, 0.0)
(0.5, 0.0, 0.9)
(-15.5, 1.2, -4.9)
(-0.7, 0.3, 0.6)
(0.3, 0.9, -0.2)
(0.7, 0.0, 0.7)
(-15.5, 1.2, -4.9)
(-0.5, 0.6, 0.6)
(0.4, 0.8, -0.4)
(0.7, 0.0, 0.7)
(-15.5, 1.2, -4.9)
(0.0, 1.0, 0.0)
(0.6, 0.0, -0.8)
(0.8, 0.0, 0.6)
(-15.5, 1.2, -4.9)
(0.0, 1.0, 0.0)
(0.7, 0.0, -0.8)
(0.8, 0.0, 0.7)
(-15.5, 1.2, -4.9)
(0.0, 1.0, 0.0)
(0.7, 0.0, -0.7)
(0.7, 0.0, 0.7)
(-15.5, 1.2, -4.9)
(0.0, 1.0, 0.0)
(0.7, 0.0, -0.7)
(0.7, 0.0, 0.7)
